Incident energy ; 
5200000.0 ; 5.85166E-9
5316140.0 ; 9.702479E-9
5316144.0 ; 9.702612E-9
5389570.0 ; 1.213718E-8
5396800.0 ; 1.23769E-8
5396801.0 ; 1.237693E-8
5400000.0 ; 1.2483E-8
5405450.0 ; 1.282582E-8
5455810.0 ; 1.599364E-8
5497150.0 ; 1.859408E-8
5533540.0 ; 2.088313E-8
5600000.0 ; 2.50637E-8
5617100.0 ; 2.714705E-8
5768340.0 ; 4.557315E-8
5768343.0 ; 4.557352E-8
5800000.0 ; 4.94304E-8
5975210.0 ; 8.255544E-8
6000000.0 ; 8.724221E-8
6200000.0 ; 1.45831E-7
6259950.0 ; 1.753009E-7
6302940.0 ; 1.964337E-7
6302949.0 ; 1.964382E-7
6333920.0 ; 2.116627E-7
6351640.0 ; 2.203734E-7
6400000.0 ; 2.44146E-7
6462300.0 ; 2.847204E-7
6529510.0 ; 3.284926E-7
6529511.0 ; 3.284933E-7
6600000.0 ; 3.74401E-7
6800000.0 ; 5.46582E-7
6838770.0 ; 6.071437E-7
6838771.0 ; 6.071452E-7
6851820.0 ; 6.275288E-7
6854900.0 ; 6.323399E-7
6895790.0 ; 6.962132E-7
6905950.0 ; 7.120839E-7
6911150.0 ; 7.202067E-7
6923480.0 ; 7.394671E-7
6944090.0 ; 7.716615E-7
6954940.0 ; 7.8861E-7
6958170.0 ; 7.936555E-7
6961910.0 ; 7.994976E-7
6968180.0 ; 8.092919E-7
6979440.0 ; 8.268808E-7
6983070.0 ; 8.325512E-7
6984430.0 ; 8.346756E-7
7000000.0 ; 8.589971E-7
7007790.0 ; 8.727131E-7
7200000.0 ; 1.21114E-6
7400000.0 ; 1.76247E-6
7552290.0 ; 2.301706E-6
7600000.0 ; 2.47064E-6
7632940.0 ; 2.585274E-6
7794220.0 ; 3.146545E-6
7800000.0 ; 3.16666E-6
7914080.0 ; 4.122804E-6
7914084.0 ; 4.122838E-6
8000000.0 ; 4.84293E-6
8118560.0 ; 6.187014E-6
8395630.0 ; 9.328084E-6
8395635.0 ; 9.328141E-6
8441820.0 ; 9.851728E-6
8500000.0 ; 1.05113E-5
8546194.0 ; 1.155004E-5
9000000.0 ; 2.17545E-5
9314260.0 ; 3.500332E-5
9500000.0 ; 4.28339E-5
9958070.0 ; 7.702599E-5
1.0E7 ; 8.01558E-5
1.00997E7 ; 9.272183E-5
1.05E7 ; 1.43175E-4
1.09275E7 ; 2.284766E-4
1.09755E7 ; 2.380544E-4
1.1E7 ; 2.42943E-4
1.12904E7 ; 3.309168E-4
1.129042E7 ; 3.309228E-4
1.1316E7 ; 3.38672E-4
1.13631E7 ; 3.529405E-4
1.15E7 ; 3.94413E-4
1.15082E7 ; 3.980258E-4
1.2E7 ; 6.14704E-4
1.21942E7 ; 7.34374E-4
1.22542E7 ; 7.713472E-4
1.225421E7 ; 7.713533E-4
1.22759E7 ; 7.847192E-4
1.25E7 ; 9.228141E-4
1.25983E7 ; 0.001004243
1.26731E7 ; 0.001066205
1.3E7 ; 0.001337
1.30691E7 ; 0.001411128
1.306912E7 ; 0.001411149
1.31286E7 ; 0.001474957
1.31636E7 ; 0.001512504
1.318562E7 ; 0.001536126
1.324131E7 ; 0.001595868
1.32976E7 ; 0.001656253
1.33661E7 ; 0.001729737
1.344084E7 ; 0.001809916
1.35E7 ; 0.00187338
1.35265E7 ; 0.001908994
1.352659E7 ; 0.001909115
1.35992E7 ; 0.002006697
1.4E7 ; 0.00254534
1.45E7 ; 0.0033544
1.45112E7 ; 0.003375672
1.46351E7 ; 0.00361099
1.4689E7 ; 0.00371336
1.47673E7 ; 0.003862072
1.5E7 ; 0.00430403
1.53647E7 ; 0.005123715
1.54217E7 ; 0.005251826
1.55E7 ; 0.00542781
1.55337E7 ; 0.005503553
1.55618E7 ; 0.005566709
1.5604E7 ; 0.005661556
1.5868E7 ; 0.006254912
1.6E7 ; 0.00655159
1.61509E7 ; 0.006933583
1.62845E7 ; 0.007271782
1.65E7 ; 0.007817306
1.6652E7 ; 0.008202083
1.7E7 ; 0.009083021
1.70034E7 ; 0.009092625
1.70576E7 ; 0.009245728
1.72653E7 ; 0.009832435
1.75E7 ; 0.01049541
1.75499E7 ; 0.01063637
1.77711E7 ; 0.01126121
1.7798E7 ; 0.01133719
1.78402E7 ; 0.0114564
1.8E7 ; 0.0119078
1.8373E7 ; 0.01275328
1.8387E7 ; 0.01278501
1.85E7 ; 0.01304115
1.86882E7 ; 0.01346774
1.88881E7 ; 0.01392086
1.9E7 ; 0.0141745
1.91547E7 ; 0.0144688
1.92226E7 ; 0.01459797
1.93589E7 ; 0.01485727
1.935896E7 ; 0.01485739
1.95E7 ; 0.0151257
1.95014E7 ; 0.01512836
2.0E7 ; 0.0160769
2.1E7 ; 0.0173799
2.15951E7 ; 0.01804016
2.176722E7 ; 0.01823113
2.2E7 ; 0.0184894
2.3E7 ; 0.0191994
2.339615E7 ; 0.01946387
2.4E7 ; 0.019867
2.5E7 ; 0.0201262
2.6E7 ; 0.0203734
2.7E7 ; 0.0201442
2.8E7 ; 0.019967
2.9E7 ; 0.0196836
2.999999E7 ; 0.01915571
3.0E7 ; 0.015987798593550002
3.000001E7 ; 0.015987794100616508
3.1E7 ; 0.015485775159277498
3.2E7 ; 0.01498680108864
3.3E7 ; 0.01445124028488
3.4E7 ; 0.01391880108432
3.5E7 ; 0.01343273339904
3.6E7 ; 0.0129500001736
3.7E7 ; 0.012378221716479999
3.8E7 ; 0.01181090022624
3.9E7 ; 0.0113680346202625
4.0E7 ; 0.01092849983797
4.1E7 ; 0.010426991948000001
4.2E7 ; 0.00992916093081
4.3E7 ; 0.009577078650259998
4.4E7 ; 0.009227480031
4.5E7 ; 0.0088572872661825
4.6E7 ; 0.00848979024404
4.7E7 ; 0.008149146870375
4.8E7 ; 0.007811000867040001
4.9E7 ; 0.007542984781779999
5.0E7 ; 0.0072768704288
5.1E7 ; 0.0070598817920025
5.2E7 ; 0.006844367762022999
5.3E7 ; 0.006602166970889999
5.4E7 ; 0.0063616259238169996
5.5E7 ; 0.006177857071765499
5.6E7 ; 0.005995297670814
5.7E7 ; 0.0058444139394300005
5.8E7 ; 0.005694485609311999
5.9E7 ; 0.0055702422978345005
6.0E7 ; 0.005446755445782
6.1E7 ; 0.0053021536169252
6.2E7 ; 0.005158427372553
6.3E7 ; 0.005015581597230201
6.4E7 ; 0.0048736115235207995
6.5E7 ; 0.004732521801732
6.6E7 ; 0.004644702784720199
6.7E7 ; 0.004557363430077801
6.8E7 ; 0.004470499365966001
6.9E7 ; 0.004384114895706799
7.0E7 ; 0.0042982057844950005
7.1E7 ; 0.004187335195008
7.2E7 ; 0.0040770751715648
7.3E7 ; 0.003967421723165999
7.4E7 ; 0.003858378746790599
7.5E7 ; 0.00374994243948
7.6E7 ; 0.0036992416941395998
7.7E7 ; 0.0036487763756095997
7.8E7 ; 0.0035985428802832
7.9E7 ; 0.0035485447728864
8.0E7 ; 0.0034987785275740002
8.1E7 ; 0.0034409071648457998
8.2E7 ; 0.0033832958342413996
8.3E7 ; 0.0033259461971979
8.4E7 ; 0.0032688549067328002
8.5E7 ; 0.0032120236483915003
8.6E7 ; 0.003155452422174
8.7E7 ; 0.0030991412280803
8.8E7 ; 0.003043091607006
8.9E7 ; 0.0029873004530516006
9.0E7 ; 0.002931769331221
9.1E7 ; 0.0028914509923936003
9.2E7 ; 0.0028512920696850005
9.3E7 ; 0.0028112940047556
9.4E7 ; 0.0027714538972784
9.5E7 ; 0.00273177320592
9.6E7 ; 0.0026922519306804005
9.7E7 ; 0.0026528900715596005
9.8E7 ; 0.0026136889851870004
9.9E7 ; 0.0025746459412976
1.0E8 ; 0.002535762313527
1.02E8 ; 0.0024715156307712
1.04E8 ; 0.0024077267513696
1.06E8 ; 0.0023443982366516
1.08E8 ; 0.0022815275812242
1.1E8 ; 0.0022191172345439997
1.12E8 ; 0.0021623768232990003
1.14E8 ; 0.0021060096288335996
1.16E8 ; 0.0020500156511478003
1.18E8 ; 0.0019943948902415997
1.2E8 ; 0.001939147346115
1.22E8 ; 0.0018969794478414003
1.24E8 ; 0.0018550588197756
1.26E8 ; 0.0018133875117852002
1.28E8 ; 0.0017719635126041999
1.3E8 ; 0.0017307887948969998
1.32E8 ; 0.0016951179634036
1.34E8 ; 0.0016596408338068
1.36E8 ; 0.0016243555415472
1.38E8 ; 0.0015892639177158
1.4E8 ; 0.00155436416469
1.42E8 ; 0.0015193033511736
1.44E8 ; 0.00148442128521976
1.46E8 ; 0.0014497171447398398
1.48E8 ; 0.00141519259111824
1.5E8 ; 0.0013808467850592
1.52E8 ; 0.0013506160531488
1.54E8 ; 0.0013205283176
1.56E8 ; 0.0012905828362400002
1.58E8 ; 0.0012607811085816
1.6E8 ; 0.0012311223772848
1.62E8 ; 0.00120627388557152
1.64E8 ; 0.0011815303449457602
1.66E8 ; 0.00115689175540752
1.68E8 ; 0.0011323581169568001
1.7E8 ; 0.0011079294295936
1.72E8 ; 0.00108360505765984
1.74E8 ; 0.0010593862851684002
1.76E8 ; 0.00103527246376448
1.78E8 ; 0.00101126359344808
1.8E8 ; 9.873596742192E-4
1.82E8 ; 9.6832833007698E-4
1.84E8 ; 9.493674193090601E-4
1.86E8 ; 9.304780814373099E-4
1.88E8 ; 9.116591970868799E-4
1.9E8 ; 8.929118654856E-4
1.92E8 ; 8.7423500755266E-4
1.94E8 ; 8.556296822218501E-4
1.96E8 ; 8.370948507064001E-4
1.98E8 ; 8.186315316460602E-4
2.0E8 ; 8.002387265481001E-4
