Incident energy ; 
Incident energy ; 
Incident energy ; Computed function
1.02E8 ; 0.096943096419096
1.04E8 ; 0.09542839465472
1.06E8 ; 0.093922495467894
1.08E8 ; 0.09242529883386802
1.1E8 ; 0.0909369035691
1.12E8 ; 0.08962057474352
1.14E8 ; 0.08831111433222
1.16E8 ; 0.0870085223352
1.18E8 ; 0.08571279875245999
1.2E8 ; 0.08442394358399999
1.22E8 ; 0.08332053994868
1.24E8 ; 0.08222233375600001
1.26E8 ; 0.081129280578192
1.28E8 ; 0.08004146973033599
1.3E8 ; 0.07895885632512001
1.32E8 ; 0.07794503455587401
1.34E8 ; 0.07693569552757201
1.36E8 ; 0.075930753538312
1.38E8 ; 0.07493029341302401
1.4E8 ; 0.07393423120375
1.42E8 ; 0.073027315661296
1.44E8 ; 0.072124074341262
1.46E8 ; 0.071224507243648
1.48E8 ; 0.070328614368454
1.5E8 ; 0.06943639571568
1.52E8 ; 0.068636371945136
1.54E8 ; 0.067839343221656
1.56E8 ; 0.067045347764682
1.58E8 ; 0.066254308773784
1.6E8 ; 0.06546626482995
1.62E8 ; 0.06460910384961
1.64E8 ; 0.063754992142564
1.66E8 ; 0.06290385595688801
1.68E8 ; 0.06205573237534
1.7E8 ; 0.06121065682631001
1.72E8 ; 0.060368558039426
1.74E8 ; 0.05952947185667
1.76E8 ; 0.058693398278042
1.78E8 ; 0.057860371077564005
1.8E8 ; 0.0570303222936
1.82E8 ; 0.05623423903500209
1.84E8 ; 0.055440651670848995
1.86E8 ; 0.054649625705232796
1.88E8 ; 0.053861096445239995
1.9E8 ; 0.05307512777260549
1.92E8 ; 0.052291656616773
1.94E8 ; 0.051510745237120195
1.96E8 ; 0.05073233218544801
1.98E8 ; 0.0499564780987769
2.0E8 ; 0.049183123151265
