Incident energy ; 
47.91 ; 0.243218
50.904 ; 0.267891
53.899 ; 0.298264
56.893 ; 0.336082
59.888 ; 0.383791
61.385 ; 0.412436
62.882 ; 0.445045
64.379 ; 0.482373
65.876 ; 0.525373
67.373 ; 0.575245
68.871 ; 0.633536
70.368 ; 0.702245
71.865 ; 0.784027
73.362 ; 0.882418
74.859 ; 1.00227
76.357 ; 1.15036
77.854 ; 1.33645
78.602 ; 1.44791
79.351 ; 1.57473
80.099 ; 1.71982
80.848 ; 1.88691
81.597 ; 2.08073
81.971 ; 2.18955
82.345 ; 2.30736
82.72 ; 2.43527
82.907 ; 2.50345
83.094 ; 2.57455
83.281 ; 2.64891
83.468 ; 2.72655
83.562 ; 2.76673
83.655 ; 2.80782
83.749 ; 2.84982
83.843 ; 2.89282
83.936 ; 2.93691
84.03 ; 2.982
84.076 ; 3.00491
84.123 ; 3.02809
84.17 ; 3.05155
84.217 ; 3.07536
84.264 ; 3.09936
84.31 ; 3.12373
84.334 ; 3.136
84.357 ; 3.14836
84.381 ; 3.16082
84.404 ; 3.17327
84.427 ; 3.18582
84.451 ; 3.19855
84.462 ; 3.20491
84.474 ; 3.21127
84.486 ; 3.21773
84.497 ; 3.22409
84.509 ; 3.23055
84.521 ; 3.237
84.533 ; 3.24345
84.544 ; 3.25
84.55 ; 3.25327
84.556 ; 3.25645
84.562 ; 3.25973
84.568 ; 3.263
84.573 ; 3.26627
84.579 ; 3.26945
84.585 ; 3.27291
84.591 ; 3.27618
84.597 ; 3.27945
84.603 ; 3.28273
84.609 ; 3.28609
84.615 ; 3.28936
84.62 ; 3.29273
84.626 ; 3.296
84.632 ; 3.29936
84.638 ; 3.30264
84.644 ; 3.306
84.65 ; 3.30936
84.655 ; 3.31273
84.661 ; 3.31609
84.667 ; 3.31945
84.673 ; 3.32282
84.679 ; 3.32618
84.685 ; 3.32945
84.696 ; 3.33627
84.708 ; 3.34309
84.72 ; 3.34991
84.731 ; 3.35673
84.743 ; 3.36355
84.755 ; 3.37045
84.767 ; 3.37736
84.778 ; 3.38427
84.802 ; 3.39809
84.825 ; 3.41209
84.848 ; 3.42618
84.872 ; 3.44036
84.895 ; 3.45455
84.919 ; 3.46891
84.942 ; 3.48336
84.965 ; 3.49791
85.012 ; 3.52718
85.059 ; 3.55691
85.106 ; 3.587
85.153 ; 3.61755
85.199 ; 3.64845
85.246 ; 3.67973
85.293 ; 3.71145
85.34 ; 3.74355
85.433 ; 3.80909
85.527 ; 3.87645
85.62 ; 3.94564
85.714 ; 4.01673
85.808 ; 4.08982
85.901 ; 4.16491
85.995 ; 4.24218
86.088 ; 4.32173
86.182 ; 4.40355
86.275 ; 4.48764
86.369 ; 4.57436
86.463 ; 4.66373
86.65 ; 4.85036
86.837 ; 5.04882
87.024 ; 5.26
87.211 ; 5.48482
87.398 ; 5.72482
87.586 ; 5.98109
87.773 ; 6.25536
87.96 ; 6.54927
88.147 ; 6.86473
88.334 ; 7.204
88.521 ; 7.56945
88.708 ; 7.96382
88.896 ; 8.39036
89.083 ; 8.85273
89.27 ; 9.35455
89.457 ; 9.90182
89.644 ; 10.4982
89.831 ; 11.1518
90.018 ; 11.8682
90.206 ; 12.6573
90.393 ; 13.5282
90.58 ; 14.4936
90.767 ; 15.5682
90.954 ; 16.7664
91.141 ; 18.1109
91.328 ; 19.6255
91.516 ; 21.3391
91.703 ; 23.29
91.89 ; 25.5227
92.077 ; 28.0945
92.264 ; 31.08
92.451 ; 34.5682
92.639 ; 38.6827
92.826 ; 43.58
92.919 ; 46.3855
93.013 ; 49.4736
93.106 ; 52.88
93.2 ; 56.6518
93.294 ; 60.8418
93.387 ; 65.5155
93.481 ; 70.7482
93.574 ; 76.6336
93.668 ; 83.2836
93.761 ; 90.8373
93.855 ; 99.4636
93.948 ; 109.373
94.042 ; 120.836
94.136 ; 134.182
94.229 ; 149.864
94.323 ; 168.418
94.416 ; 190.618
94.51 ; 217.445
94.557 ; 233.0
94.604 ; 250.255
94.65 ; 269.473
94.697 ; 290.945
94.744 ; 315.027
94.791 ; 342.155
94.838 ; 372.845
94.884 ; 407.727
94.931 ; 447.573
94.978 ; 493.318
95.025 ; 546.145
95.071 ; 607.509
95.118 ; 679.218
95.165 ; 763.555
95.212 ; 863.409
95.259 ; 982.364
95.305 ; 1125.09
95.352 ; 1297.09
95.399 ; 1505.55
95.446 ; 1758.27
95.492 ; 2064.18
95.539 ; 2430.64
95.586 ; 2860.36
95.633 ; 3344.0
95.68 ; 3850.36
95.726 ; 4316.64
95.75 ; 4507.45
95.773 ; 4654.0
95.797 ; 4746.0
95.82 ; 4776.55
95.969 ; 3745.27
96.118 ; 2276.27
96.192 ; 1758.82
96.267 ; 1376.36
96.341 ; 1094.82
96.416 ; 885.736
96.565 ; 607.2
96.639 ; 513.018
96.714 ; 438.491
96.863 ; 330.018
97.012 ; 256.673
97.31 ; 167.291
97.459 ; 139.009
97.608 ; 117.273
97.906 ; 86.6018
98.204 ; 66.4927
98.799 ; 42.6464
99.097 ; 35.2491
99.395 ; 29.6109
99.991 ; 21.7273
100.59 ; 16.6036
101.78 ; 10.58
102.38 ; 8.72218
102.97 ; 7.31055
104.16 ; 5.34327
105.35 ; 4.06964
106.55 ; 3.19873
107.74 ; 2.57755
108.93 ; 2.11927
110.12 ; 1.77173
112.51 ; 1.28873
114.89 ; 0.977182
117.27 ; 0.764873
119.66 ; 0.613936
122.04 ; 0.502936
124.42 ; 0.419027
129.19 ; 0.302918
133.96 ; 0.228464
138.72 ; 0.178009
143.49 ; 0.142345
148.26 ; 0.116255
153.02 ; 0.0966364
162.56 ; 0.0696909
172.09 ; 0.0525791
181.63 ; 0.0410973
191.16 ; 0.0330555
200.69 ; 0.02723
210.23 ; 0.0228918
229.3 ; 0.0170245
248.36 ; 0.01339
286.5 ; 0.00944727
305.57 ; 0.008374
324.64 ; 0.00765109
362.77 ; 0.00691364
400.91 ; 0.00684655
439.05 ; 0.007353
477.18 ; 0.00853573
496.25 ; 0.00948091
515.32 ; 0.0107673
534.39 ; 0.0125373
553.46 ; 0.0150282
572.52 ; 0.0186582
591.59 ; 0.0242191
601.13 ; 0.0281782
610.66 ; 0.0333582
620.19 ; 0.0403209
629.73 ; 0.0500009
639.26 ; 0.0640373
648.8 ; 0.0855373
653.56 ; 0.100882
658.33 ; 0.120991
663.1 ; 0.148091
667.86 ; 0.185873
672.63 ; 0.240818
677.4 ; 0.325218
679.78 ; 0.385564
682.17 ; 0.464755
683.36 ; 0.513982
683.95 ; 0.541618
684.55 ; 0.571573
684.85 ; 0.587509
684.99 ; 0.595727
685.14 ; 0.604118
685.29 ; 0.612691
685.37 ; 0.617045
685.44 ; 0.621455
685.52 ; 0.625909
685.55 ; 0.628145
685.59 ; 0.6304
685.63 ; 0.632673
685.67 ; 0.634955
685.68 ; 0.6361
685.7 ; 0.637245
685.72 ; 0.6384
685.74 ; 0.639555
685.76 ; 0.640709
685.78 ; 0.641873
685.8 ; 0.643036
685.81 ; 0.644209
685.83 ; 0.645373
685.85 ; 0.646545
685.87 ; 0.647727
685.89 ; 0.648909
685.93 ; 0.651282
685.96 ; 0.653664
686.0 ; 0.656055
686.04 ; 0.658464
686.11 ; 0.663327
686.19 ; 0.668245
686.26 ; 0.673209
686.34 ; 0.678236
686.49 ; 0.688464
686.63 ; 0.698927
686.78 ; 0.709627
686.93 ; 0.720582
687.23 ; 0.743264
687.53 ; 0.767055
687.83 ; 0.792009
688.12 ; 0.818209
688.72 ; 0.874709
689.31 ; 0.937364
689.91 ; 1.00691
690.51 ; 1.08473
691.1 ; 1.17191
691.7 ; 1.27009
692.29 ; 1.38118
692.89 ; 1.50764
693.49 ; 1.65245
694.08 ; 1.81909
694.68 ; 2.01245
695.27 ; 2.23836
695.87 ; 2.50464
696.47 ; 2.82145
697.06 ; 3.20227
697.66 ; 3.66573
698.25 ; 4.23709
698.85 ; 4.95264
699.44 ; 5.86464
700.04 ; 7.051089
700.64 ; 8.63282
701.23 ; 10.8027
701.83 ; 13.8845
702.42 ; 18.4509
702.72 ; 21.5927
703.02 ; 25.5709
703.32 ; 30.6864
703.62 ; 37.3809
703.91 ; 46.2945
704.21 ; 58.3582
704.51 ; 74.8709
704.81 ; 97.4364
705.4 ; 162.855
706.0 ; 209.709
706.52 ; 171.309
707.05 ; 110.691
707.57 ; 69.6245
707.83 ; 56.0964
708.09 ; 45.8218
708.62 ; 31.8273
709.14 ; 23.1736
709.66 ; 17.5373
710.19 ; 13.6927
711.23 ; 8.97109
711.76 ; 7.46818
712.28 ; 6.31009
713.33 ; 4.67173
714.38 ; 3.59445
716.47 ; 2.31373
717.52 ; 1.91564
718.56 ; 1.61191
720.66 ; 1.18673
722.75 ; 0.910182
726.94 ; 0.584473
729.03 ; 0.483973
731.13 ; 0.407582
735.31 ; 0.301155
739.5 ; 0.232345
747.88 ; 0.152173
752.06 ; 0.127855
756.25 ; 0.109691
764.63 ; 0.0853564
773.0 ; 0.0712509
781.38 ; 0.0639664
789.75 ; 0.06243
798.13 ; 0.06755
806.5 ; 0.0835891
810.69 ; 0.0992455
814.88 ; 0.124582
816.97 ; 0.143155
819.06 ; 0.167836
821.16 ; 0.201473
823.25 ; 0.248773
825.34 ; 0.318036
827.44 ; 0.425009
828.48 ; 0.501727
829.53 ; 0.602609
830.58 ; 0.738945
831.63 ; 0.929455
832.67 ; 1.20709
833.72 ; 1.63418
834.24 ; 1.93973
834.5 ; 2.126
834.77 ; 2.34064
834.9 ; 2.46055
835.03 ; 2.58991
835.09 ; 2.65845
835.16 ; 2.72982
835.22 ; 2.804
835.26 ; 2.84236
835.29 ; 2.88145
835.32 ; 2.92127
835.35 ; 2.96209
835.39 ; 3.00364
835.42 ; 3.04609
835.45 ; 3.08955
835.49 ; 3.13382
835.52 ; 3.17918
835.55 ; 3.22545
835.62 ; 3.32109
835.68 ; 3.42109
835.75 ; 3.52564
835.81 ; 3.63518
835.94 ; 3.87009
836.07 ; 4.12855
836.21 ; 4.41391
836.34 ; 4.72982
836.47 ; 5.08109
836.6 ; 5.47291
836.73 ; 5.91182
836.86 ; 6.40573
836.99 ; 6.964
837.12 ; 7.59855
837.25 ; 8.32345
837.38 ; 9.15727
837.51 ; 10.1209
837.65 ; 11.2455
837.78 ; 12.5664
837.91 ; 14.1309
838.04 ; 16.0055
838.17 ; 18.2736
838.3 ; 21.0518
838.43 ; 24.5009
838.56 ; 28.8527
838.69 ; 34.4382
838.82 ; 41.7536
838.95 ; 51.5555
839.08 ; 65.0282
839.22 ; 84.0718
839.35 ; 111.773
839.48 ; 153.036
839.74 ; 301.5
840.0 ; 445.509
840.24 ; 314.518
840.49 ; 167.145
840.61 ; 123.673
840.73 ; 93.8545
840.85 ; 73.0391
840.98 ; 58.1555
841.22 ; 39.0555
841.34 ; 32.7764
841.47 ; 27.87
841.71 ; 20.8218
841.95 ; 16.12
842.44 ; 10.4545
842.69 ; 8.67709
842.93 ; 7.31509
843.42 ; 5.4
843.91 ; 4.14818
844.88 ; 2.66718
845.37 ; 2.20827
845.86 ; 1.85855
846.84 ; 1.36973
847.81 ; 1.05191
849.77 ; 0.677591
850.74 ; 0.561964
851.72 ; 0.473973
853.67 ; 0.351073
855.63 ; 0.271218
859.53 ; 0.177164
861.48 ; 0.148073
863.44 ; 0.125909
867.34 ; 0.0948909
871.25 ; 0.0746464
879.06 ; 0.05063091
882.97 ; 0.0431336
886.88 ; 0.0373818
894.69 ; 0.0292473
902.5 ; 0.0238627
918.13 ; 0.0173455
933.75 ; 0.0136691
949.38 ; 0.01139
965.0 ; 0.00989636
996.25 ; 0.00821373
1027.5 ; 0.007526
1058.8 ; 0.00748236
1090.0 ; 0.00800391
1121.3 ; 0.00918364
1152.5 ; 0.0113245
1168.1 ; 0.0129491
1183.8 ; 0.0151373
1199.4 ; 0.0181382
1215.0 ; 0.0223745
1230.6 ; 0.0285864
1246.3 ; 0.0381809
1254.1 ; 0.0450582
1261.9 ; 0.0540973
1269.7 ; 0.0663045
1277.5 ; 0.0833509
1285.3 ; 0.108173
1293.1 ; 0.1463361
1297.0 ; 0.173618
1300.9 ; 0.209427
1302.9 ; 0.231673
1304.8 ; 0.257718
1305.8 ; 0.272427
1306.8 ; 0.288436
1307.3 ; 0.296982
1307.8 ; 0.305918
1308.3 ; 0.315255
1308.5 ; 0.320091
1308.8 ; 0.325036
1309.0 ; 0.3301
1309.1 ; 0.332673
1309.2 ; 0.335282
1309.4 ; 0.337918
1309.5 ; 0.340582
1309.501 ; 0.341936
1309.6 ; 0.343291
1309.7 ; 0.344645
1309.701 ; 0.346018
1309.8 ; 0.3474
1309.801 ; 0.348782
1309.9 ; 0.350182
1310.0 ; 0.351582
1310.1 ; 0.354418
1310.2 ; 0.357282
1310.3 ; 0.360191
1310.5 ; 0.363127
1310.6 ; 0.3661
1310.7 ; 0.369109
1310.9 ; 0.375245
1311.2 ; 0.381536
1311.4 ; 0.387991
1311.7 ; 0.394609
1312.2 ; 0.408355
1312.7 ; 0.422845
1313.1 ; 0.438118
1313.6 ; 0.454245
1314.1 ; 0.471273
1314.6 ; 0.489273
1315.6 ; 0.528536
1316.6 ; 0.572718
1317.5 ; 0.6227
1318.5 ; 0.679509
1319.5 ; 0.744473
1320.5 ; 0.8192
1321.4 ; 0.905745
1322.4 ; 1.00673
1323.4 ; 1.12555
1324.4 ; 1.26645
1325.3 ; 1.43555
1326.3 ; 1.64055
1327.3 ; 1.89218
1328.3 ; 2.20582
1329.3 ; 2.603
1330.2 ; 3.11555
1331.2 ; 3.79127
1332.2 ; 4.70491
1333.2 ; 5.97636
1334.1 ; 7.80555
1334.6 ; 9.02827
1335.1 ; 10.5355
1335.6 ; 12.41
1336.1 ; 14.7609
1336.6 ; 17.7236
1337.1 ; 21.4573
1337.6 ; 26.1118
1338.1 ; 31.7455
1339.0 ; 44.5609
1340.0 ; 51.4564
1342.3 ; 27.9191
1343.4 ; 17.7691
1344.0 ; 14.3727
1344.5 ; 11.7745
1345.7 ; 8.21191
1346.8 ; 5.994
1347.9 ; 4.54309
1349.1 ; 3.551
1351.3 ; 2.32927
1352.5 ; 1.93964
1353.6 ; 1.63927
1355.9 ; 1.21382
1358.1 ; 0.934
1362.7 ; 0.600945
1364.9 ; 0.497382
1367.2 ; 0.418345
1371.7 ; 0.307691
1376.3 ; 0.235673
1385.3 ; 0.1508
1389.9 ; 0.1246
1394.4 ; 0.104655
1403.5 ; 0.0768273
1412.5 ; 0.0587755
1430.7 ; 0.03757
1439.7 ; 0.0310355
1448.8 ; 0.0260709
1466.9 ; 0.0191482
1485.1 ; 0.0146627
1521.3 ; 0.00939636
1539.5 ; 0.00777382
1557.6 ; 0.00654036
1584.6 ; 0.00526018
1584.601 ; 1.9471
10000.0 ; 0.35715
50000.0 ; 0.1044
100000.0 ; 0.10262
200000.0 ; 0.073939
300000.0 ; 0.08193
400000.0 ; 0.093082
500000.0 ; 0.063987
600000.0 ; 0.044593
700000.0 ; 0.046486
800000.0 ; 0.049998
900000.0 ; 0.052612
1000000.0 ; 0.03032489
1100000.0 ; 0.03068996
1250000.0 ; 0.03169404
1500000.0 ; 0.03004819
1750000.0 ; 0.02756953
2000000.0 ; 0.02219387
3000000.0 ; 0.007807154
4000000.0 ; 0.004251338
5000000.0 ; 0.00236821
6000000.0 ; 0.001394994
8000000.0 ; 0.001120138
1.0E7 ; 0.001584468
1.2E7 ; 0.001455958
1.4E7 ; 0.001170775
1.6E7 ; 8.880873E-4
1.8E7 ; 6.814247E-4
2.0E7 ; 5.417102E-4
2.05E7 ; 4.839077E-4
2.1E7 ; 4.623224E-4
2.15E7 ; 4.419883E-4
2.2E7 ; 4.22823E-4
2.25E7 ; 4.047496E-4
2.3E7 ; 3.876957E-4
2.35E7 ; 3.71594E-4
2.4E7 ; 3.563818E-4
2.45E7 ; 3.420007E-4
2.5E7 ; 3.283966E-4
2.55E7 ; 3.155187E-4
2.6E7 ; 3.033207E-4
2.65E7 ; 2.917587E-4
2.7E7 ; 2.807927E-4
2.75E7 ; 2.703851E-4
2.8E7 ; 2.605011E-4
2.85E7 ; 2.511086E-4
2.9E7 ; 2.421773E-4
2.95E7 ; 2.336794E-4
3.0E7 ; 2.255891E-4
3.05E7 ; 2.178821E-4
3.1E7 ; 2.105359E-4
3.15E7 ; 2.035296E-4
3.2E7 ; 1.968436E-4
3.25E7 ; 1.904597E-4
3.3E7 ; 1.843609E-4
3.35E7 ; 1.785313E-4
3.4E7 ; 1.729562E-4
3.45E7 ; 1.676216E-4
3.5E7 ; 1.625144E-4
3.55E7 ; 1.576227E-4
3.6E7 ; 1.52935E-4
3.65E7 ; 1.484406E-4
3.7E7 ; 1.441295E-4
3.75E7 ; 1.399923E-4
3.8E7 ; 1.360202E-4
3.85E7 ; 1.322049E-4
3.9E7 ; 1.285386E-4
3.95E7 ; 1.25014E-4
4.0E7 ; 1.216241E-4
4.05E7 ; 1.183625E-4
4.1E7 ; 1.15223E-4
4.15E7 ; 1.121999E-4
4.2E7 ; 1.092876E-4
4.25E7 ; 1.064812E-4
4.3E7 ; 1.037756E-4
4.35E7 ; 1.011663E-4
4.4E7 ; 9.864896E-5
4.45E7 ; 9.621948E-5
4.5E7 ; 9.387397E-5
4.55E7 ; 9.160873E-5
4.6E7 ; 8.942029E-5
4.65E7 ; 8.730533E-5
4.7E7 ; 8.526073E-5
4.75E7 ; 8.32835E-5
4.8E7 ; 8.137083E-5
4.85E7 ; 7.952003E-5
4.9E7 ; 7.772856E-5
4.95E7 ; 7.599399E-5
5.0E7 ; 7.431403E-5
5.05E7 ; 7.268648E-5
5.1E7 ; 7.110926E-5
5.15E7 ; 6.958039E-5
5.2E7 ; 6.809797E-5
5.25E7 ; 6.666021E-5
5.3E7 ; 6.526539E-5
5.35E7 ; 6.391187E-5
5.4E7 ; 6.259809E-5
5.45E7 ; 6.132256E-5
5.5E7 ; 6.008386E-5
5.55E7 ; 5.888061E-5
5.6E7 ; 5.771154E-5
5.65E7 ; 5.657541E-5
5.7E7 ; 5.547102E-5
5.75E7 ; 5.439723E-5
5.8E7 ; 5.335296E-5
5.85E7 ; 5.233718E-5
5.9E7 ; 5.134889E-5
5.95E7 ; 5.038713E-5
6.0E7 ; 4.945099E-5
