Incident energy ; 
0.0059375 ; 1.025447E-5
0.00625 ; 9.994823E-6
0.006875 ; 9.52969E-6
0.0075 ; 9.123983E-6
0.008125 ; 8.76604E-6
0.00875 ; 8.447168E-6
0.009375 ; 8.16074E-6
0.01 ; 7.901602E-6
0.010625 ; 7.665679E-6
0.01125 ; 7.449702E-6
0.011875 ; 7.251008E-6
0.0125 ; 7.067408E-6
0.01375 ; 6.738506E-6
0.015 ; 6.451631E-6
0.01625 ; 6.198491E-6
0.0175 ; 5.972895E-6
0.01875 ; 5.770032E-6
0.02 ; 5.586073E-6
0.021325 ; 5.408767E-6
0.02265 ; 5.247798E-6
0.023975 ; 5.101675E-6
0.0253 ; 4.968565E-6
0.02675757 ; 4.834313E-6
0.02821513 ; 4.709657E-6
0.03113025 ; 4.482275E-6
0.03404538 ; 4.283659E-6
0.0369605 ; 4.1103E-6
0.03987563 ; 3.956725E-6
0.04279075 ; 3.820068E-6
0.04570587 ; 3.696025E-6
0.04862099 ; 3.583048E-6
0.05 ; 3.533479E-6
0.053125 ; 3.428686E-6
0.05625 ; 3.331635E-6
0.059375 ; 3.242141E-6
0.0625 ; 3.160673E-6
0.06875 ; 3.013668E-6
0.075 ; 2.88478E-6
0.08125 ; 2.772938E-6
0.0875 ; 2.670394E-6
0.09375 ; 2.580663E-6
0.1 ; 2.499701E-6
0.10625 ; 2.423326E-6
0.1125 ; 2.355106E-6
0.11875 ; 2.294022E-6
0.125 ; 2.235535E-6
0.1375 ; 2.13007E-6
0.15 ; 2.041408E-6
0.1625 ; 1.95875E-6
0.175 ; 1.889548E-6
0.1875 ; 1.825512E-6
0.2 ; 1.765342E-6
0.2007039 ; 1.762241E-6
0.2030257 ; 1.752265E-6
0.2053475 ; 1.742642E-6
0.209991 ; 1.724196E-6
0.219278 ; 1.688726E-6
0.237852 ; 1.619345E-6
0.256426 ; 1.560188E-6
0.275 ; 1.508078E-6
0.29375 ; 1.456727E-6
0.3125 ; 1.413097E-6
0.33125 ; 1.374233E-6
0.35 ; 1.335674E-6
0.36875 ; 1.299659E-6
0.3875 ; 1.26956E-6
0.425 ; 1.212467E-6
0.4625 ; 1.161025E-6
0.5 ; 1.118658E-6
0.5497967 ; 1.064148E-6
0.5625 ; 1.052499E-6
0.59375 ; 1.026311E-6
0.625 ; 1.000376E-6
0.6729508 ; 9.617682E-7
0.6875 ; 9.519309E-7
0.71875 ; 9.325873E-7
0.75 ; 9.134365E-7
0.8125 ; 8.754429E-7
0.875 ; 8.449668E-7
1.0 ; 7.888384E-7
1.234036 ; 7.100687E-7
1.25 ; 7.056638E-7
1.3125 ; 6.900807E-7
1.375 ; 6.746587E-7
1.5 ; 6.440644E-7
1.56773 ; 6.308208E-7
1.75 ; 5.976086E-7
2.0 ; 5.592773E-7
2.375 ; 5.127755E-7
2.75 ; 4.756231E-7
2.769836 ; 4.738639E-7
2.815472 ; 4.703703E-7
2.861107 ; 4.671577E-7
2.952377 ; 4.607612E-7
3.134918 ; 4.479683E-7
3.5 ; 4.223836E-7
3.6 ; 4.176321E-7
3.874851 ; 4.461628E-7
4.149702 ; 4.768838E-7
4.25 ; 4.880481E-7
4.625 ; 5.297625E-7
5.0 ; 5.714767E-7
5.625 ; 6.406456E-7
6.25 ; 7.097386E-7
6.5625 ; 7.440981E-7
6.875 ; 7.784546E-7
7.1875 ; 8.128111E-7
7.5 ; 8.471675E-7
7.8125 ; 8.813688E-7
8.125 ; 9.154866E-7
8.4375 ; 9.496043E-7
8.59375 ; 9.666632E-7
8.75 ; 9.837221E-7
8.90625 ; 1.000781E-6
9.0625 ; 1.01784E-6
9.21875 ; 1.034899E-6
9.375 ; 1.051957E-6
9.53125 ; 1.069016E-6
9.6875 ; 1.086075E-6
9.84375 ; 1.103134E-6
10.0 ; 1.12018E-6
10.11494 ; 1.13267E-6
10.22988 ; 1.145147E-6
10.34482 ; 1.157624E-6
10.45975 ; 1.1701E-6
10.57469 ; 1.182578E-6
10.63216 ; 1.188816E-6
10.68963 ; 1.195055E-6
10.7471 ; 1.201293E-6
10.80457 ; 1.207532E-6
10.86204 ; 1.21377E-6
10.9195 ; 1.220008E-6
10.9646 ; 1.224903E-6
11.0097 ; 1.229799E-6
11.0548 ; 1.234695E-6
11.09989 ; 1.23959E-6
11.13184 ; 1.243058E-6
11.16378 ; 1.246525E-6
11.19572 ; 1.249992E-6
11.22766 ; 1.253459E-6
11.24363 ; 1.255193E-6
11.2596 ; 1.256926E-6
11.27557 ; 1.25866E-6
11.29154 ; 1.260393E-6
11.30751 ; 1.262127E-6
11.32348 ; 1.26386E-6
11.33945 ; 1.265593E-6
11.35542 ; 1.267325E-6
11.37476 ; 1.269421E-6
11.3941 ; 1.271517E-6
11.41344 ; 1.273611E-6
11.43278 ; 1.275704E-6
11.45212 ; 1.277795E-6
11.47146 ; 1.279886E-6
11.4908 ; 1.281976E-6
11.51014 ; 1.284065E-6
11.52899 ; 1.286101E-6
11.54783 ; 1.288137E-6
11.56667 ; 1.290172E-6
11.57609 ; 1.291189E-6
11.58551 ; 1.292207E-6
11.59493 ; 1.293224E-6
11.60435 ; 1.294242E-6
11.61377 ; 1.29526E-6
11.62319 ; 1.296277E-6
11.63261 ; 1.297295E-6
11.64203 ; 1.298312E-6
11.65145 ; 1.29933E-6
11.66087 ; 1.300348E-6
11.67458 ; 1.301829E-6
11.68143 ; 1.302569E-6
11.68828 ; 1.303309E-6
11.69513 ; 1.304049E-6
11.70198 ; 1.304789E-6
11.70883 ; 1.305529E-6
11.71568 ; 1.306269E-6
11.72254 ; 1.30701E-6
11.72939 ; 1.30775E-6
11.73624 ; 1.30849E-6
11.74309 ; 1.309229E-6
11.74994 ; 1.309969E-6
11.75679 ; 1.310709E-6
11.76364 ; 1.311449E-6
11.77049 ; 1.312189E-6
11.78001 ; 1.313218E-6
11.78953 ; 1.314246E-6
11.79905 ; 1.315274E-6
11.80856 ; 1.316302E-6
11.84663 ; 1.320414E-6
11.85998 ; 1.321856E-6
11.87332 ; 1.323297E-6
11.88666 ; 1.324738E-6
11.9 ; 1.326179E-6
11.90763 ; 1.327004E-6
11.91894 ; 1.328225E-6
11.93024 ; 1.329446E-6
11.94154 ; 1.330667E-6
11.95284 ; 1.331887E-6
11.97545 ; 1.33433E-6
11.99805 ; 1.336771E-6
12.01194 ; 1.338271E-6
12.02583 ; 1.339772E-6
12.03972 ; 1.341272E-6
12.05361 ; 1.342773E-6
12.0675 ; 1.344273E-6
12.08139 ; 1.345774E-6
12.09528 ; 1.347274E-6
12.10916 ; 1.348774E-6
12.12028 ; 1.349975E-6
12.13139 ; 1.351175E-6
12.1425 ; 1.352375E-6
12.15361 ; 1.353575E-6
12.16472 ; 1.354775E-6
12.17583 ; 1.355975E-6
12.18694 ; 1.357176E-6
12.19805 ; 1.358376E-6
12.22028 ; 1.360777E-6
12.2425 ; 1.363177E-6
12.26472 ; 1.365578E-6
12.28694 ; 1.367978E-6
12.30732 ; 1.37018E-6
12.32769 ; 1.37238E-6
12.34806 ; 1.37458E-6
12.36843 ; 1.376781E-6
12.3888 ; 1.378981E-6
12.40917 ; 1.381182E-6
12.44991 ; 1.385583E-6
12.49066 ; 1.389985E-6
12.5314 ; 1.394385E-6
12.57214 ; 1.398786E-6
12.61288 ; 1.403187E-6
12.65363 ; 1.407589E-6
12.69437 ; 1.41199E-6
12.73511 ; 1.416391E-6
12.77585 ; 1.420792E-6
12.8166 ; 1.425194E-6
12.85734 ; 1.429595E-6
12.89808 ; 1.433996E-6
12.93882 ; 1.438397E-6
13.02031 ; 1.447199E-6
13.10179 ; 1.456001E-6
13.18327 ; 1.464803E-6
13.26475 ; 1.473604E-6
13.33596 ; 1.481297E-6
13.40717 ; 1.488989E-6
13.47838 ; 1.496682E-6
13.54959 ; 1.504374E-6
13.6208 ; 1.512067E-6
13.69201 ; 1.519759E-6
13.83443 ; 1.535143E-6
13.97685 ; 1.550501E-6
14.11927 ; 1.565794E-6
14.26169 ; 1.581076E-6
14.4041 ; 1.596357E-6
14.51809 ; 1.608589E-6
14.63207 ; 1.620819E-6
14.86003 ; 1.645281E-6
15.08799 ; 1.669742E-6
15.31595 ; 1.694203E-6
15.54391 ; 1.718664E-6
15.77187 ; 1.743125E-6
15.99983 ; 1.767586E-6
16.22779 ; 1.792046E-6
16.43839 ; 1.814645E-6
16.64898 ; 1.837242E-6
16.85957 ; 1.859839E-6
17.07016 ; 1.882437E-6
17.28075 ; 1.905034E-6
17.49134 ; 1.927631E-6
17.59664 ; 1.93893E-6
17.70193 ; 1.950228E-6
17.80723 ; 1.961519E-6
17.91252 ; 1.972275E-6
18.0 ; 1.977639E-6
18.09665 ; 1.976075E-6
18.1933 ; 1.9708E-6
18.28995 ; 1.965134E-6
18.3866 ; 1.95946E-6
18.48325 ; 1.953785E-6
18.53158 ; 1.950947E-6
18.5799 ; 1.94811E-6
18.62823 ; 1.945273E-6
18.67655 ; 1.942436E-6
18.72488 ; 1.939598E-6
18.7732 ; 1.936761E-6
18.83361 ; 1.933214E-6
18.86382 ; 1.931441E-6
18.89402 ; 1.929668E-6
18.92423 ; 1.927894E-6
18.95443 ; 1.926121E-6
18.98463 ; 1.924348E-6
19.01483 ; 1.922575E-6
19.03749 ; 1.921244E-6
19.06014 ; 1.919914E-6
19.08279 ; 1.918585E-6
19.10544 ; 1.917255E-6
19.1281 ; 1.915924E-6
19.15075 ; 1.914595E-6
19.1734 ; 1.913265E-6
19.18473 ; 1.912599E-6
19.19605 ; 1.911935E-6
19.21267 ; 1.910959E-6
19.22098 ; 1.910471E-6
19.22928 ; 1.909984E-6
19.23759 ; 1.909496E-6
19.24589 ; 1.909009E-6
19.2542 ; 1.908521E-6
19.2625 ; 1.908033E-6
19.27081 ; 1.907546E-6
19.27911 ; 1.907058E-6
19.28742 ; 1.90657E-6
19.29572 ; 1.906083E-6
19.30403 ; 1.905595E-6
19.31233 ; 1.905108E-6
19.32064 ; 1.90462E-6
19.32894 ; 1.904133E-6
19.33461 ; 1.9038E-6
19.34027 ; 1.903467E-6
19.34594 ; 1.903135E-6
19.3516 ; 1.902802E-6
19.35727 ; 1.902469E-6
19.36293 ; 1.902137E-6
19.36859 ; 1.901805E-6
19.37425 ; 1.901472E-6
19.37992 ; 1.901139E-6
19.38558 ; 1.900807E-6
19.39124 ; 1.900475E-6
19.3969 ; 1.900143E-6
19.40257 ; 1.89981E-6
19.40823 ; 1.899477E-6
19.41389 ; 1.899145E-6
19.41955 ; 1.898813E-6
19.42786 ; 1.898325E-6
19.43617 ; 1.897837E-6
19.44448 ; 1.897349E-6
19.45278 ; 1.896862E-6
19.46109 ; 1.896374E-6
19.46939 ; 1.895886E-6
19.486 ; 1.894911E-6
19.50278 ; 1.893926E-6
19.51955 ; 1.892941E-6
19.53633 ; 1.891956E-6
19.5531 ; 1.890972E-6
19.56483 ; 1.890283E-6
19.57655 ; 1.889595E-6
19.58828 ; 1.888906E-6
19.6 ; 1.888218E-6
19.6067 ; 1.887825E-6
19.6252 ; 1.886739E-6
19.64369 ; 1.885653E-6
19.66218 ; 1.884567E-6
19.68067 ; 1.883482E-6
19.70638 ; 1.881972E-6
19.71924 ; 1.881217E-6
19.73209 ; 1.880463E-6
19.74495 ; 1.879708E-6
19.7578 ; 1.878953E-6
19.77065 ; 1.878199E-6
19.7835 ; 1.877444E-6
19.79433 ; 1.876809E-6
19.80515 ; 1.876173E-6
19.81598 ; 1.875537E-6
19.8268 ; 1.874902E-6
19.83763 ; 1.874266E-6
19.84845 ; 1.873631E-6
19.85928 ; 1.872995E-6
19.8701 ; 1.87236E-6
19.88093 ; 1.871724E-6
19.89175 ; 1.871089E-6
19.90258 ; 1.870453E-6
19.9134 ; 1.869818E-6
19.93505 ; 1.868546E-6
19.9567 ; 1.867275E-6
19.97835 ; 1.866004E-6
20.0 ; 1.864733E-6
20.0177 ; 1.863694E-6
20.03539 ; 1.862655E-6
20.05309 ; 1.861616E-6
20.07078 ; 1.860577E-6
20.10617 ; 1.8585E-6
20.14155 ; 1.856422E-6
20.17694 ; 1.854345E-6
20.21233 ; 1.852267E-6
20.24772 ; 1.850189E-6
20.2831 ; 1.848112E-6
20.32203 ; 1.845826E-6
20.36096 ; 1.84354E-6
20.39989 ; 1.841255E-6
20.43881 ; 1.83897E-6
20.47774 ; 1.836684E-6
20.51666 ; 1.834399E-6
20.55559 ; 1.832113E-6
20.59451 ; 1.829828E-6
20.67237 ; 1.825257E-6
20.75022 ; 1.820693E-6
20.82807 ; 1.816196E-6
20.90592 ; 1.811973E-6
20.98114 ; 1.808304E-6
21.05636 ; 1.804896E-6
21.13158 ; 1.801558E-6
21.20679 ; 1.798227E-6
21.28201 ; 1.794897E-6
21.35722 ; 1.791567E-6
21.50765 ; 1.784906E-6
21.65809 ; 1.778245E-6
21.80852 ; 1.771584E-6
21.95895 ; 1.764923E-6
22.10938 ; 1.758263E-6
22.26939 ; 1.751177E-6
22.42939 ; 1.744093E-6
22.5894 ; 1.737008E-6
22.7494 ; 1.729924E-6
22.90941 ; 1.722838E-6
23.06941 ; 1.715754E-6
23.38941 ; 1.701585E-6
23.70942 ; 1.687416E-6
24.02942 ; 1.673247E-6
24.34943 ; 1.659078E-6
24.66943 ; 1.644909E-6
25.02326 ; 1.629242E-6
25.37708 ; 1.613577E-6
25.7309 ; 1.599669E-6
26.08472 ; 1.588318E-6
26.79236 ; 1.565649E-6
27.5 ; 1.54298E-6
28.4375 ; 1.512949E-6
29.375 ; 1.482917E-6
30.3125 ; 1.452885E-6
31.25 ; 1.422953E-6
32.1875 ; 1.400501E-6
33.125 ; 1.378774E-6
35.0 ; 1.335318E-6
36.6683 ; 1.296654E-6
38.3366 ; 1.258246E-6
40.4183 ; 1.223085E-6
42.5 ; 1.18818E-6
44.375 ; 1.156742E-6
46.25 ; 1.125303E-6
48.125 ; 1.099434E-6
50.0 ; 1.076688E-6
51.12486 ; 1.063043E-6
52.24972 ; 1.049397E-6
53.37458 ; 1.035751E-6
54.49943 ; 1.022106E-6
55.06186 ; 1.015283E-6
55.62429 ; 1.00846E-6
56.18672 ; 1.001637E-6
56.74914 ; 9.948146E-7
57.31157 ; 9.880258E-7
57.874 ; 9.826428E-7
58.43643 ; 9.777067E-7
58.99885 ; 9.727706E-7
59.36278 ; 9.695765E-7
59.7267 ; 9.663826E-7
60.09063 ; 9.631886E-7
60.45455 ; 9.599946E-7
60.81848 ; 9.568006E-7
61.1824 ; 9.536066E-7
61.54632 ; 9.504127E-7
61.91024 ; 9.472187E-7
62.208 ; 9.446054E-7
62.50576 ; 9.419922E-7
62.80352 ; 9.393789E-7
63.10127 ; 9.367657E-7
63.39903 ; 9.341524E-7
63.54791 ; 9.328457E-7
63.69678 ; 9.315392E-7
63.84566 ; 9.302325E-7
63.99454 ; 9.289259E-7
64.14342 ; 9.276192E-7
64.29229 ; 9.263127E-7
64.40809 ; 9.252963E-7
64.52388 ; 9.242801E-7
64.63968 ; 9.232638E-7
64.75547 ; 9.222476E-7
64.87127 ; 9.212313E-7
64.98706 ; 9.20215E-7
65.10286 ; 9.191987E-7
65.21865 ; 9.181825E-7
65.30963 ; 9.17384E-7
65.40061 ; 9.165855E-7
65.49159 ; 9.15787E-7
65.58257 ; 9.149885E-7
65.67355 ; 9.141901E-7
65.76453 ; 9.133916E-7
65.85551 ; 9.125931E-7
65.901 ; 9.121938E-7
65.94649 ; 9.117946E-7
66.01266 ; 9.112139E-7
66.07883 ; 9.106331E-7
66.145 ; 9.100524E-7
66.21116 ; 9.094717E-7
66.24425 ; 9.091813E-7
66.27733 ; 9.08891E-7
66.31042 ; 9.086006E-7
66.3435 ; 9.083102E-7
66.37659 ; 9.080198E-7
66.40967 ; 9.077295E-7
66.44275 ; 9.074392E-7
66.47583 ; 9.071488E-7
66.51719 ; 9.067858E-7
66.53787 ; 9.066043E-7
66.55854 ; 9.064229E-7
66.57922 ; 9.062414E-7
66.5999 ; 9.060599E-7
66.62058 ; 9.058784E-7
66.64125 ; 9.05697E-7
66.66193 ; 9.055155E-7
66.68261 ; 9.05334E-7
66.70329 ; 9.051525E-7
66.72396 ; 9.049711E-7
66.74464 ; 9.047896E-7
66.76532 ; 9.046081E-7
66.786 ; 9.044266E-7
66.80667 ; 9.042452E-7
66.83328 ; 9.040117E-7
66.85988 ; 9.037782E-7
66.91309 ; 9.033112E-7
66.9663 ; 9.028442E-7
67.0195 ; 9.023773E-7
67.05975 ; 9.020241E-7
67.1 ; 9.016708E-7
67.13107 ; 9.013981E-7
67.16213 ; 9.011255E-7
67.19319 ; 9.008529E-7
67.22425 ; 9.005803E-7
67.28638 ; 9.00035E-7
67.31744 ; 8.997625E-7
67.3485 ; 8.994899E-7
67.37038 ; 8.992978E-7
67.39225 ; 8.991059E-7
67.4196 ; 8.988658E-7
67.44694 ; 8.986259E-7
67.47429 ; 8.983859E-7
67.50163 ; 8.981459E-7
67.53176 ; 8.978815E-7
67.56188 ; 8.976171E-7
67.59201 ; 8.973527E-7
67.62213 ; 8.970883E-7
67.66107 ; 8.967466E-7
67.68054 ; 8.965757E-7
67.7 ; 8.964049E-7
67.73207 ; 8.961234E-7
67.76413 ; 8.958421E-7
67.79619 ; 8.955607E-7
67.82825 ; 8.952793E-7
67.91654 ; 8.945045E-7
67.93862 ; 8.943107E-7
67.96069 ; 8.94117E-7
67.98276 ; 8.939233E-7
68.00483 ; 8.937296E-7
68.02568 ; 8.935466E-7
68.04653 ; 8.933636E-7
68.06738 ; 8.931806E-7
68.08822 ; 8.929977E-7
68.10907 ; 8.928147E-7
68.12992 ; 8.926317E-7
68.15077 ; 8.924487E-7
68.17161 ; 8.922658E-7
68.19246 ; 8.920828E-7
68.21331 ; 8.918999E-7
68.23416 ; 8.917169E-7
68.255 ; 8.91534E-7
68.29669 ; 8.911681E-7
68.33838 ; 8.908022E-7
68.37763 ; 8.904577E-7
68.41687 ; 8.901133E-7
68.45611 ; 8.897689E-7
68.49535 ; 8.894245E-7
68.53459 ; 8.890801E-7
68.57383 ; 8.887358E-7
68.65231 ; 8.88047E-7
68.73079 ; 8.873582E-7
68.80927 ; 8.866694E-7
68.88775 ; 8.859806E-7
68.96623 ; 8.852919E-7
69.06434 ; 8.844308E-7
69.16244 ; 8.835698E-7
69.26054 ; 8.827088E-7
69.35864 ; 8.818479E-7
69.47162 ; 8.808563E-7
69.5846 ; 8.798647E-7
69.69758 ; 8.788732E-7
69.81055 ; 8.778817E-7
69.92353 ; 8.768904E-7
70.0365 ; 8.759019E-7
70.14948 ; 8.749292E-7
70.26245 ; 8.740063E-7
70.48841 ; 8.724019E-7
70.71436 ; 8.709549E-7
70.94031 ; 8.695201E-7
71.16626 ; 8.680853E-7
71.3719 ; 8.667796E-7
71.57753 ; 8.654739E-7
71.78317 ; 8.641682E-7
71.9888 ; 8.628625E-7
72.19444 ; 8.615568E-7
72.40007 ; 8.602511E-7
72.81134 ; 8.576397E-7
73.22261 ; 8.550283E-7
73.63388 ; 8.524169E-7
74.04515 ; 8.498055E-7
74.45642 ; 8.471941E-7
74.79466 ; 8.450464E-7
75.13289 ; 8.428987E-7
75.47112 ; 8.407511E-7
75.80935 ; 8.386035E-7
76.48582 ; 8.343081E-7
77.16228 ; 8.300128E-7
77.83875 ; 8.257175E-7
78.51521 ; 8.214222E-7
79.19167 ; 8.17127E-7
79.86813 ; 8.128317E-7
80.7489 ; 8.072391E-7
81.62967 ; 8.016466E-7
82.51044 ; 7.96054E-7
83.39121 ; 7.904614E-7
84.27198 ; 7.848689E-7
85.15275 ; 7.792763E-7
86.03352 ; 7.737666E-7
86.91429 ; 7.694422E-7
88.67583 ; 7.610028E-7
90.43737 ; 7.525635E-7
92.19891 ; 7.441241E-7
93.96044 ; 7.356847E-7
95.47033 ; 7.28451E-7
96.98022 ; 7.212172E-7
98.49011 ; 7.139835E-7
100.0 ; 7.068215E-7
101.8325 ; 7.000026E-7
102.7488 ; 6.966286E-7
103.665 ; 6.93255E-7
104.5813 ; 6.898811E-7
105.0394 ; 6.881942E-7
105.4975 ; 6.865074E-7
105.9557 ; 6.848203E-7
106.4138 ; 6.831335E-7
106.8719 ; 6.814467E-7
107.33 ; 6.797599E-7
107.6049 ; 6.787477E-7
107.8798 ; 6.777355E-7
108.1547 ; 6.767232E-7
108.4295 ; 6.757113E-7
108.6128 ; 6.750364E-7
108.796 ; 6.743618E-7
109.0709 ; 6.733496E-7
109.2084 ; 6.728433E-7
109.3458 ; 6.723374E-7
109.4833 ; 6.718311E-7
109.6207 ; 6.713252E-7
109.7581 ; 6.708192E-7
109.8955 ; 6.703133E-7
110.0101 ; 6.698913E-7
110.1246 ; 6.694697E-7
110.2392 ; 6.690477E-7
110.3537 ; 6.686261E-7
110.4683 ; 6.682042E-7
110.5256 ; 6.679932E-7
110.5828 ; 6.677826E-7
110.6401 ; 6.675716E-7
110.6973 ; 6.673609E-7
110.7546 ; 6.6715E-7
110.8118 ; 6.669393E-7
110.8691 ; 6.667283E-7
110.9264 ; 6.665174E-7
110.9837 ; 6.663064E-7
111.0123 ; 6.662011E-7
111.0409 ; 6.660957E-7
111.081 ; 6.659481E-7
111.1011 ; 6.658741E-7
111.1211 ; 6.658004E-7
111.1412 ; 6.657264E-7
111.1612 ; 6.656528E-7
111.1812 ; 6.655791E-7
111.2012 ; 6.655055E-7
111.2213 ; 6.654315E-7
111.2413 ; 6.653578E-7
111.2614 ; 6.652838E-7
111.2814 ; 6.652102E-7
111.3015 ; 6.651362E-7
111.3215 ; 6.650625E-7
111.3415 ; 6.649889E-7
111.3615 ; 6.649152E-7
111.383 ; 6.648361E-7
111.4045 ; 6.647569E-7
111.426 ; 6.646777E-7
111.4475 ; 6.645986E-7
111.469 ; 6.645194E-7
111.4905 ; 6.644402E-7
111.512 ; 6.643611E-7
111.5334 ; 6.642823E-7
111.5649 ; 6.641663E-7
111.5964 ; 6.640503E-7
111.6593 ; 6.638187E-7
111.69 ; 6.637056E-7
111.7207 ; 6.635926E-7
111.7514 ; 6.634796E-7
111.782 ; 6.633669E-7
111.8 ; 6.633006E-7
111.8092 ; 6.632667E-7
111.8342 ; 6.631747E-7
111.8592 ; 6.630826E-7
111.8842 ; 6.629906E-7
111.9091 ; 6.628989E-7
111.947 ; 6.627593E-7
111.9848 ; 6.626201E-7
112.0605 ; 6.623414E-7
112.0912 ; 6.622284E-7
112.1218 ; 6.621157E-7
112.1524 ; 6.62003E-7
112.183 ; 6.618903E-7
112.1984 ; 6.618336E-7
112.2137 ; 6.617773E-7
112.229 ; 6.61721E-7
112.2443 ; 6.616646E-7
112.2596 ; 6.616083E-7
112.2749 ; 6.615519E-7
112.2902 ; 6.614956E-7
112.3055 ; 6.614393E-7
112.3326 ; 6.613395E-7
112.3596 ; 6.612401E-7
112.3866 ; 6.611406E-7
112.4136 ; 6.610412E-7
112.4407 ; 6.609414E-7
112.4677 ; 6.60842E-7
112.4947 ; 6.607426E-7
112.5217 ; 6.606432E-7
112.5488 ; 6.605434E-7
112.5758 ; 6.60444E-7
112.6028 ; 6.603446E-7
112.6298 ; 6.602451E-7
112.6839 ; 6.600459E-7
112.7379 ; 6.598471E-7
112.7992 ; 6.596214E-7
112.8605 ; 6.593957E-7
112.9218 ; 6.5917E-7
112.983 ; 6.589446E-7
113.0443 ; 6.587189E-7
113.1055 ; 6.584936E-7
113.1668 ; 6.582678E-7
113.228 ; 6.580425E-7
113.3505 ; 6.575914E-7
113.473 ; 6.571404E-7
113.5955 ; 6.566893E-7
113.718 ; 6.562382E-7
113.8334 ; 6.558133E-7
113.9487 ; 6.553888E-7
114.1794 ; 6.545393E-7
114.41 ; 6.536902E-7
114.6406 ; 6.528411E-7
114.8712 ; 6.51992E-7
115.1883 ; 6.508244E-7
115.5054 ; 6.496567E-7
115.8225 ; 6.484891E-7
116.1396 ; 6.473215E-7
116.4567 ; 6.461539E-7
116.6153 ; 6.455699E-7
116.7738 ; 6.449863E-7
116.9324 ; 6.444023E-7
117.0909 ; 6.438187E-7
117.2495 ; 6.432347E-7
117.408 ; 6.426511E-7
117.5522 ; 6.421201E-7
117.6243 ; 6.418546E-7
