Incident energy ; 
9.8547 ; 13.134
9.9477 ; 14.272
10.041 ; 15.584
10.134 ; 17.105
10.227 ; 18.884
10.32 ; 20.981
10.413 ; 23.479
10.505 ; 26.486
10.598 ; 30.151
10.691 ; 34.683
10.784 ; 40.38
10.831 ; 43.794
10.877 ; 47.679
10.924 ; 52.124
10.97 ; 57.244
11.017 ; 63.182
11.063 ; 70.124
11.11 ; 78.309
11.156 ; 88.053
11.18 ; 93.637
11.203 ; 99.779
11.226 ; 106.56
11.249 ; 114.06
11.272 ; 122.4
11.296 ; 131.71
11.319 ; 142.13
11.342 ; 153.85
11.365 ; 167.1
11.389 ; 182.17
11.412 ; 199.38
11.435 ; 219.16
11.447 ; 230.19
11.458 ; 242.07
11.47 ; 254.89
11.482 ; 268.77
11.493 ; 283.82
11.505 ; 300.17
11.517 ; 317.97
11.528 ; 337.41
11.54 ; 358.68
11.551 ; 382.02
11.563 ; 407.71
11.575 ; 436.07
11.586 ; 467.48
11.598 ; 502.38
11.61 ; 541.31
11.621 ; 584.89
11.633 ; 633.9
11.644 ; 689.24
11.656 ; 752.04
11.668 ; 823.66
11.679 ; 905.79
11.691 ; 1000.5
11.702 ; 1110.5
11.714 ; 1239.0
11.726 ; 1390.3
11.737 ; 1569.7
11.749 ; 1784.3
11.76 ; 2043.1
11.766 ; 2192.7
11.772 ; 2358.0
11.778 ; 2541.2
11.784 ; 2744.6
11.79 ; 2970.9
11.795 ; 3223.1
11.801 ; 3504.5
11.807 ; 3819.1
11.813 ; 4171.0
11.819 ; 4564.5
11.825 ; 5004.2
11.83 ; 5494.5
11.836 ; 6038.9
11.842 ; 6639.8
11.848 ; 7296.9
11.853 ; 8005.9
11.865 ; 9531.5
11.877 ; 11033.0
11.883 ; 11676.0
11.888 ; 12183.0
11.894 ; 12507.0
11.9 ; 12617.0
11.93 ; 10139.0
11.945 ; 8145.0
11.96 ; 6386.1
11.975 ; 4997.9
11.99 ; 3948.2
12.005 ; 3162.7
12.02 ; 2571.8
12.05 ; 1775.1
12.08 ; 1287.1
12.111 ; 971.12
12.141 ; 756.55
12.201 ; 494.06
12.231 ; 410.78
12.261 ; 346.7
12.321 ; 256.22
12.381 ; 196.84
12.502 ; 126.41
12.562 ; 104.56
12.622 ; 87.913
12.742 ; 64.65
12.863 ; 49.548
13.103 ; 31.817
13.223 ; 26.364
13.344 ; 22.229
13.584 ; 16.486
13.825 ; 12.793
14.306 ; 8.5303
14.547 ; 7.2563
14.788 ; 6.3172
15.269 ; 5.0999
15.75 ; 4.4596
16.231 ; 4.2304
16.712 ; 4.388
17.194 ; 5.0502
17.675 ; 6.6099
17.916 ; 8.037
18.156 ; 10.294
18.277 ; 11.929
18.397 ; 14.09
18.517 ; 17.019
18.638 ; 21.12
18.758 ; 27.101
18.878 ; 36.299
18.938 ; 42.872
18.998 ; 51.493
19.059 ; 63.103
19.119 ; 79.256
19.179 ; 102.66
19.239 ; 138.35
19.269 ; 163.66
19.299 ; 196.62
19.314 ; 216.95
19.329 ; 240.59
19.344 ; 268.28
19.359 ; 300.99
19.374 ; 339.99
19.389 ; 386.95
19.404 ; 444.14
19.419 ; 514.64
19.435 ; 602.78
19.45 ; 714.64
19.465 ; 859.03
19.48 ; 1048.8
19.495 ; 1303.1
19.51 ; 1650.0
19.525 ; 2130.3
19.54 ; 2797.0
19.57 ; 4802.1
19.6 ; 6308.6
19.646 ; 3602.9
19.67 ; 2345.6
19.681 ; 1911.9
19.693 ; 1575.6
19.716 ; 1107.8
19.739 ; 812.83
19.762 ; 618.22
19.785 ; 484.39
19.832 ; 318.77
19.855 ; 265.77
19.878 ; 224.84
19.925 ; 166.79
19.971 ; 128.53
20.064 ; 82.964
20.11 ; 68.778
20.157 ; 57.949
20.249 ; 42.782
20.342 ; 32.905
20.528 ; 21.26
20.62 ; 17.661
20.713 ; 14.921
20.899 ; 11.094
21.084 ; 8.6074
21.456 ; 5.6765
21.641 ; 4.7693
21.827 ; 4.0775
22.198 ; 3.1077
22.569 ; 2.4734
23.311 ; 1.7177
23.682 ; 1.4805
24.053 ; 1.2979
24.795 ; 1.0383
25.538 ; 0.86539
27.022 ; 0.65445
28.506 ; 0.53454
29.991 ; 0.45996
31.475 ; 0.41111
34.444 ; 0.35673
37.412 ; 0.3359
40.381 ; 0.33728
43.35 ; 0.35851
46.319 ; 0.40304
49.287 ; 0.48152
50.772 ; 0.54022
52.256 ; 0.61847
53.741 ; 0.72482
55.225 ; 0.87342
56.709 ; 1.089
58.194 ; 1.4177
58.936 ; 1.6509
59.678 ; 1.955
60.42 ; 2.3617
61.162 ; 2.9236
61.905 ; 3.7314
62.647 ; 4.9542
63.018 ; 5.8168
63.389 ; 6.9368
63.76 ; 8.4286
64.131 ; 10.479
64.502 ; 13.409
64.873 ; 17.813
65.059 ; 20.901
65.244 ; 24.892
65.43 ; 30.18
65.616 ; 37.404
65.801 ; 47.658
65.987 ; 62.945
66.079 ; 73.591
66.172 ; 87.269
66.265 ; 105.26
66.358 ; 129.63
66.451 ; 163.78
66.543 ; 213.78
66.59 ; 247.94
66.636 ; 291.0
66.682 ; 346.26
66.729 ; 418.5
66.775 ; 514.92
66.822 ; 646.23
66.868 ; 828.12
66.914 ; 1081.7
67.007 ; 1858.3
67.1 ; 2471.6
67.175 ; 2081.9
67.25 ; 1456.2
67.325 ; 1073.7
67.363 ; 980.31
67.4 ; 945.24
67.438 ; 970.05
67.475 ; 1066.5
67.512 ; 1262.5
67.55 ; 1614.0
67.569 ; 1877.5
67.588 ; 2222.3
67.606 ; 2667.4
67.625 ; 3225.8
67.662 ; 4567.9
67.7 ; 5325.1
67.743 ; 4323.6
67.786 ; 2788.7
67.829 ; 1770.3
67.851 ; 1437.4
67.872 ; 1184.9
67.915 ; 840.76
67.958 ; 626.66
68.001 ; 485.85
68.044 ; 388.65
68.131 ; 266.83
68.174 ; 227.11
68.217 ; 196.01
68.303 ; 150.95
68.389 ; 120.36
68.561 ; 82.337
68.648 ; 69.965
68.734 ; 60.271
68.906 ; 46.213
69.078 ; 36.652
69.423 ; 24.78
69.595 ; 20.929
69.767 ; 17.922
70.112 ; 13.587
70.456 ; 10.667
71.145 ; 7.0905
71.49 ; 5.948
71.834 ; 5.0639
72.523 ; 3.8046
73.213 ; 2.969
74.591 ; 1.9649
75.28 ; 1.6499
75.969 ; 1.4087
77.347 ; 1.0699
78.725 ; 0.84955
81.481 ; 0.59269
82.859 ; 0.51554
84.238 ; 0.45868
86.994 ; 0.38519
89.75 ; 0.34668
92.506 ; 0.33209
95.262 ; 0.33767
98.019 ; 0.3652
100.78 ; 0.42409
102.15 ; 0.47257
103.53 ; 0.54238
104.91 ; 0.64795
106.29 ; 0.82176
106.98 ; 0.95738
107.67 ; 1.1539
108.36 ; 1.4607
109.04 ; 1.9951
109.39 ; 2.4339
109.73 ; 3.0956
109.91 ; 3.5631
110.08 ; 4.1724
110.25 ; 4.9894
110.42 ; 6.1231
110.59 ; 7.7653
110.77 ; 10.278
110.85 ; 12.07
110.94 ; 14.416
111.03 ; 17.574
111.11 ; 21.966
111.2 ; 28.329
111.28 ; 38.041
111.33 ; 44.935
111.37 ; 53.92
111.41 ; 65.924
111.45 ; 82.446
111.48 ; 93.131
111.5 ; 106.02
111.52 ; 121.74
111.54 ; 141.17
111.56 ; 165.53
111.59 ; 196.55
111.61 ; 236.78
111.63 ; 289.97
111.65 ; 361.78
111.67 ; 460.83
111.69 ; 599.99
111.71 ; 797.13
111.76 ; 1419.8
111.8 ; 1920.0
111.86 ; 1161.5
111.92 ; 531.93
111.95 ; 378.37
111.98 ; 279.81
112.01 ; 214.04
112.03 ; 168.47
112.09 ; 111.66
112.12 ; 93.385
112.15 ; 79.239
112.21 ; 59.129
112.27 ; 45.846
112.39 ; 29.995
112.45 ; 25.056
112.5 ; 21.287
112.62 ; 16.011
112.74 ; 12.584
112.97 ; 8.5683
113.09 ; 7.3416
113.21 ; 6.4179
113.44 ; 5.1559
113.68 ; 4.3729
114.14 ; 3.5555
114.61 ; 3.2587
115.08 ; 3.2542
115.55 ; 3.4678
116.02 ; 3.8955
116.49 ; 4.5868
116.96 ; 5.6598
117.43 ; 7.3617
117.66 ; 8.5994
117.89 ; 10.249
118.01 ; 11.292
118.13 ; 12.533
118.19 ; 13.246
118.24 ; 14.033
118.3 ; 14.906
118.36 ; 15.883
118.42 ; 16.981
118.48 ; 18.228
118.54 ; 19.657
118.6 ; 21.316
118.66 ; 23.273
118.71 ; 25.625
118.77 ; 28.521
118.83 ; 32.204
118.89 ; 37.083
118.95 ; 43.916
118.98 ; 48.49
119.01 ; 54.231
119.04 ; 61.641
119.07 ; 71.526
119.09 ; 85.254
119.12 ; 105.28
119.14 ; 118.97
119.15 ; 136.29
119.17 ; 158.64
119.18 ; 188.09
119.2 ; 227.81
119.21 ; 282.7
119.23 ; 360.24
119.24 ; 471.2
119.27 ; 832.25
119.3 ; 1136.0
119.34 ; 717.59
119.38 ; 359.03
119.39 ; 270.68
119.41 ; 214.23
119.43 ; 177.02
119.45 ; 151.76
119.49 ; 121.81
119.53 ; 106.75
119.56 ; 99.519
119.6 ; 96.95
119.68 ; 100.42
119.75 ; 112.11
119.82 ; 131.56
119.9 ; 160.67
119.97 ; 203.84
120.05 ; 269.51
120.09 ; 315.46
120.13 ; 374.32
120.16 ; 451.07
120.2 ; 553.17
120.24 ; 692.03
120.28 ; 885.36
120.31 ; 1160.4
120.35 ; 1557.1
120.43 ; 2865.9
120.5 ; 3982.3
120.58 ; 2845.9
120.65 ; 1534.1
120.69 ; 1140.2
120.73 ; 867.89
120.76 ; 676.95
120.8 ; 539.96
120.88 ; 363.56
120.92 ; 305.42
120.95 ; 259.92
121.03 ; 194.51
121.11 ; 150.79
121.26 ; 98.053
121.33 ; 81.479
121.41 ; 68.775
121.56 ; 50.895
121.71 ; 39.194
122.02 ; 25.331
122.17 ; 21.029
122.32 ; 17.75
122.62 ; 13.159
122.93 ; 10.172
123.53 ; 6.6511
123.83 ; 5.5638
124.14 ; 4.7373
124.74 ; 3.586
125.35 ; 2.8432
126.56 ; 1.9849
127.17 ; 1.7295
127.78 ; 1.5428
128.99 ; 1.3063
130.2 ; 1.1917
131.41 ; 1.1661
132.63 ; 1.2251
133.84 ; 1.3936
135.05 ; 1.7524
135.66 ; 2.0664
136.26 ; 2.551
136.57 ; 2.897
136.87 ; 3.3501
137.17 ; 3.9596
137.48 ; 4.8074
137.78 ; 6.0375
138.08 ; 7.9227
138.23 ; 9.2681
138.38 ; 11.032
138.46 ; 12.128
138.54 ; 13.41
138.61 ; 14.922
138.69 ; 16.723
138.76 ; 18.892
138.84 ; 21.537
138.91 ; 24.807
138.99 ; 28.918
139.07 ; 34.181
139.14 ; 41.073
139.22 ; 50.336
139.29 ; 63.193
139.33 ; 71.574
139.37 ; 81.754
139.41 ; 94.279
139.44 ; 109.92
139.48 ; 129.79
139.52 ; 155.53
139.56 ; 189.64
139.6 ; 236.07
139.64 ; 301.3
139.67 ; 396.4
139.69 ; 460.82
139.71 ; 541.16
139.73 ; 642.61
139.75 ; 772.22
139.77 ; 939.5
139.79 ; 1156.8
139.81 ; 1438.4
139.82 ; 1796.4
139.86 ; 2688.8
139.9 ; 3222.2
139.94 ; 2613.2
139.98 ; 1668.2
140.02 ; 1041.0
140.04 ; 836.7
140.06 ; 682.24
140.1 ; 472.91
140.15 ; 344.05
140.19 ; 260.35
140.23 ; 203.38
140.31 ; 133.52
140.35 ; 111.31
140.39 ; 94.207
140.47 ; 70.023
140.56 ; 54.132
140.72 ; 35.252
140.8 ; 29.388
140.88 ; 24.917
141.05 ; 18.666
141.21 ; 14.609
141.54 ; 9.8543
141.7 ; 8.4
141.87 ; 7.3035
142.2 ; 5.8008
142.52 ; 4.8627
143.18 ; 3.8685
143.84 ; 3.4888
144.49 ; 3.459
145.15 ; 3.7009
145.81 ; 4.232
146.46 ; 5.1624
146.79 ; 5.8516
146.95 ; 6.275
147.12 ; 6.764
147.2 ; 7.0372
147.28 ; 7.332
147.36 ; 7.6508
147.45 ; 7.9961
147.49 ; 8.1796
147.53 ; 8.3708
147.57 ; 8.5702
147.61 ; 8.7783
147.69 ; 9.2226
147.77 ; 9.7081
147.86 ; 10.24
147.94 ; 10.825
148.02 ; 11.469
148.1 ; 12.181
148.19 ; 12.972
148.27 ; 13.853
148.35 ; 14.838
148.43 ; 15.946
148.51 ; 17.197
148.6 ; 18.617
148.68 ; 20.239
148.76 ; 22.104
148.84 ; 24.262
148.92 ; 26.779
149.01 ; 29.741
149.09 ; 33.26
149.17 ; 37.485
149.25 ; 42.62
149.33 ; 48.947
149.42 ; 56.869
149.5 ; 66.966
149.58 ; 80.116
149.66 ; 97.673
149.74 ; 121.83
149.83 ; 156.3
149.91 ; 207.74
149.95 ; 243.41
149.99 ; 288.9
150.03 ; 347.96
150.07 ; 426.21
150.11 ; 532.16
150.15 ; 678.85
150.19 ; 886.06
150.24 ; 1181.9
150.32 ; 2134.4
150.4 ; 2919.6
150.47 ; 2339.9
150.53 ; 1467.8
150.57 ; 1147.6
150.6 ; 906.46
150.64 ; 726.47
150.67 ; 591.37
150.74 ; 409.56
150.8 ; 298.43
150.87 ; 226.59
150.94 ; 177.87
151.07 ; 118.43
151.14 ; 99.653
151.21 ; 85.255
151.34 ; 65.071
151.48 ; 52.028
151.74 ; 37.168
151.88 ; 32.921
152.01 ; 29.976
152.28 ; 26.826
152.55 ; 26.395
152.82 ; 28.411
153.09 ; 33.392
153.22 ; 37.44
153.36 ; 42.981
153.49 ; 50.601
153.63 ; 61.243
153.76 ; 76.468
153.89 ; 98.977
154.03 ; 133.65
154.16 ; 189.72
154.23 ; 230.76
154.3 ; 284.6
154.36 ; 355.25
154.43 ; 446.45
154.57 ; 680.77
154.7 ; 825.26
154.96 ; 451.53
155.1 ; 288.94
155.16 ; 234.32
155.23 ; 192.47
155.36 ; 134.95
155.49 ; 99.063
155.62 ; 75.534
155.76 ; 59.408
156.02 ; 39.486
156.15 ; 33.109
156.28 ; 28.178
156.55 ; 21.166
156.81 ; 16.523
157.34 ; 10.942
157.6 ; 9.1846
157.87 ; 7.833
158.4 ; 5.9174
158.93 ; 4.6492
159.98 ; 3.1181
160.51 ; 2.6327
161.04 ; 2.2576
162.09 ; 1.7225
163.15 ; 1.3655
165.26 ; 0.93149
166.32 ; 0.79347
167.38 ; 0.68696
169.49 ; 0.53634
171.6 ; 0.43868
173.71 ; 0.37453
175.82 ; 0.33468
177.94 ; 0.31665
180.05 ; 0.32591
181.11 ; 0.34691
182.16 ; 0.38731
183.22 ; 0.46254
184.27 ; 0.60979
184.8 ; 0.73809
185.33 ; 0.93779
185.6 ; 1.0816
185.86 ; 1.2711
186.12 ; 1.5276
186.39 ; 1.8866
186.65 ; 2.4104
186.92 ; 3.2173
187.05 ; 3.7949
187.18 ; 4.5539
187.31 ; 5.5784
187.44 ; 7.0084
187.58 ; 9.0893
187.71 ; 12.284
187.77 ; 14.564
187.84 ; 17.552
187.91 ; 21.571
187.97 ; 27.153
188.04 ; 35.22
188.1 ; 47.479
188.14 ; 56.138
188.17 ; 67.368
188.2 ; 82.275
188.24 ; 102.61
188.25 ; 115.65
188.27 ; 131.25
188.28 ; 150.13
188.3 ; 173.19
188.32 ; 201.71
188.34 ; 237.41
188.35 ; 282.7
188.37 ; 340.91
188.38 ; 416.6
188.4 ; 515.9
188.42 ; 646.27
188.43 ; 814.76
188.47 ; 1248.9
188.5 ; 1518.7
188.56 ; 841.63
188.6 ; 540.49
188.61 ; 438.52
188.63 ; 360.13
188.66 ; 252.02
188.69 ; 184.39
188.72 ; 140.0
188.76 ; 109.58
188.82 ; 72.041
188.85 ; 60.052
188.88 ; 50.8
188.95 ; 37.69
189.01 ; 29.055
189.14 ; 18.772
189.2 ; 15.57
189.26 ; 13.127
189.39 ; 9.703
189.52 ; 7.4728
189.77 ; 4.842
189.9 ; 4.0286
190.03 ; 3.4095
190.28 ; 2.5446
190.54 ; 1.9829
191.05 ; 1.3221
191.3 ; 1.1183
191.56 ; 0.96333
192.07 ; 0.74746
192.57 ; 0.60796
193.59 ; 0.4461
194.61 ; 0.36202
195.63 ; 0.31679
196.65 ; 0.29527
197.67 ; 0.29218
198.69 ; 0.3084
199.71 ; 0.35213
200.73 ; 0.4472
201.23 ; 0.53243
201.74 ; 0.66632
202.0 ; 0.76309
202.25 ; 0.89083
202.51 ; 1.0639
202.76 ; 1.3064
203.02 ; 1.6602
203.27 ; 2.2051
203.4 ; 2.5952
203.53 ; 3.1076
203.65 ; 3.799
203.78 ; 4.7634
203.91 ; 6.1658
204.04 ; 8.3159
204.1 ; 9.8488
204.16 ; 11.854
204.23 ; 14.548
204.29 ; 18.281
204.35 ; 23.658
204.42 ; 31.789
204.45 ; 37.505
204.48 ; 44.882
204.51 ; 54.615
204.55 ; 67.781
204.58 ; 86.119
204.61 ; 112.53
204.64 ; 151.99
204.67 ; 213.23
204.69 ; 256.26
204.7 ; 310.6
204.72 ; 378.54
204.74 ; 461.07
204.77 ; 650.05
204.8 ; 752.88
204.87 ; 437.2
204.9 ; 286.9
204.92 ; 234.51
204.94 ; 193.7
204.97 ; 136.65
205.0 ; 100.49
205.04 ; 76.567
205.07 ; 60.076
205.14 ; 39.625
205.17 ; 33.069
205.21 ; 28.001
205.28 ; 20.809
205.34 ; 16.064
205.48 ; 10.405
205.55 ; 8.6415
205.62 ; 7.2948
205.75 ; 5.4073
205.89 ; 4.1773
206.16 ; 2.7262
206.3 ; 2.2776
206.43 ; 1.9361
206.7 ; 1.4593
206.98 ; 1.1499
207.52 ; 0.78671
207.79 ; 0.67516
208.06 ; 0.5907
208.61 ; 0.474
209.15 ; 0.39993
210.24 ; 0.31813
211.32 ; 0.28217
212.41 ; 0.27178
213.5 ; 0.28069
214.59 ; 0.30972
215.68 ; 0.36644
216.22 ; 0.41045
216.76 ; 0.47022
217.31 ; 0.55275
217.85 ; 0.6698
218.39 ; 0.84209
218.94 ; 1.1091
219.21 ; 1.3008
219.48 ; 1.5531
219.75 ; 1.8944
220.02 ; 2.3714
220.3 ; 3.067
220.57 ; 4.1377
220.7 ; 4.904
220.84 ; 5.9102
220.98 ; 7.268
221.11 ; 9.1622
221.25 ; 11.916
221.38 ; 16.14
221.45 ; 19.152
221.52 ; 23.093
221.59 ; 28.387
221.66 ; 35.726
221.69 ; 40.505
221.72 ; 46.303
221.76 ; 53.428
221.79 ; 62.31
221.83 ; 73.569
221.86 ; 88.113
221.89 ; 107.32
221.93 ; 133.33
221.94 ; 149.9
221.96 ; 169.61
221.98 ; 193.3
222.0 ; 222.0
222.01 ; 257.13
222.03 ; 300.57
222.05 ; 354.8
222.06 ; 423.12
222.08 ; 509.74
222.1 ; 619.69
222.11 ; 758.07
222.13 ; 927.55
222.17 ; 1321.5
222.2 ; 1539.3
222.27 ; 929.31
222.34 ; 424.6
222.37 ; 301.71
222.4 ; 222.87
222.44 ; 170.29
222.47 ; 133.86
222.54 ; 88.452
222.57 ; 73.845
222.61 ; 62.537
222.67 ; 46.459
222.74 ; 35.836
222.88 ; 23.15
222.95 ; 19.192
223.01 ; 16.169
223.15 ; 11.929
223.28 ; 9.1651
223.56 ; 5.9022
223.69 ; 4.8929
223.83 ; 4.1243
224.1 ; 3.0505
224.37 ; 2.3529
224.91 ; 1.5318
225.18 ; 1.2783
225.45 ; 1.0855
225.99 ; 0.81632
226.54 ; 0.6416
227.62 ; 0.43623
228.16 ; 0.37296
228.71 ; 0.32493
229.79 ; 0.25818
230.88 ; 0.21534
233.04 ; 0.16662
235.21 ; 0.14297
237.38 ; 0.13256
239.55 ; 0.13113
241.72 ; 0.13784
243.89 ; 0.15439
246.06 ; 0.18625
248.23 ; 0.24741
249.31 ; 0.2994
250.39 ; 0.37867
250.94 ; 0.43486
251.48 ; 0.5081
252.02 ; 0.60613
252.56 ; 0.74177
253.1 ; 0.93753
253.65 ; 1.2359
253.92 ; 1.448
254.19 ; 1.7254
254.46 ; 2.0983
254.73 ; 2.6171
255.0 ; 3.37
255.27 ; 4.5243
255.41 ; 5.3483
255.55 ; 6.4288
255.68 ; 7.885
255.82 ; 9.9141
255.88 ; 11.243
255.95 ; 12.862
256.02 ; 14.864
256.09 ; 17.38
256.15 ; 20.601
256.22 ; 24.816
256.26 ; 27.428
256.29 ; 30.478
256.32 ; 34.067
256.36 ; 38.33
256.39 ; 43.445
256.43 ; 49.652
256.46 ; 57.283
256.49 ; 66.803
256.53 ; 78.878
256.56 ; 94.491
256.59 ; 115.13
256.63 ; 143.14
256.66 ; 182.32
256.7 ; 239.06
256.71 ; 277.26
256.73 ; 324.63
256.75 ; 384.01
256.76 ; 459.18
256.78 ; 555.08
256.8 ; 677.8
256.82 ; 833.81
256.83 ; 1027.3
256.87 ; 1487.7
256.9 ; 1748.9
256.98 ; 939.82
257.01 ; 595.55
257.03 ; 481.05
257.05 ; 393.73
257.09 ; 274.29
257.13 ; 200.14
257.16 ; 151.72
257.2 ; 118.64
257.27 ; 77.946
257.31 ; 64.979
257.35 ; 54.984
257.42 ; 40.836
257.5 ; 31.531
257.65 ; 20.471
257.73 ; 17.036
257.8 ; 14.418
257.95 ; 10.763
258.1 ; 8.3976
258.4 ; 5.6528
258.55 ; 4.8303
258.7 ; 4.2251
259.0 ; 3.4482
259.3 ; 3.0584
259.6 ; 2.9564
259.9 ; 3.14
260.05 ; 3.3659
260.2 ; 3.7146
260.35 ; 4.2334
260.5 ; 5.0024
260.65 ; 6.164
260.8 ; 7.9872
260.88 ; 9.3008
260.95 ; 11.028
261.02 ; 13.354
261.1 ; 16.583
261.17 ; 21.232
261.25 ; 28.247
261.29 ; 33.162
261.33 ; 39.484
261.36 ; 47.785
261.4 ; 58.941
261.44 ; 74.337
261.48 ; 96.22
261.51 ; 128.3
261.55 ; 176.64
261.63 ; 356.14
261.7 ; 539.13
261.77 ; 367.33
261.84 ; 187.99
261.88 ; 137.69
261.91 ; 103.81
261.95 ; 80.463
261.99 ; 63.923
262.06 ; 42.873
262.09 ; 35.995
262.13 ; 30.634
262.2 ; 22.955
262.27 ; 17.843
262.42 ; 11.693
262.49 ; 9.7636
262.56 ; 8.2848
262.7 ; 6.2028
262.84 ; 4.8384
263.13 ; 3.2159
263.27 ; 2.7095
263.42 ; 2.3217
263.7 ; 1.7748
263.99 ; 1.4147
264.56 ; 0.98204
264.84 ; 0.84533
265.13 ; 0.7398
265.7 ; 0.5895
266.27 ; 0.4895
267.42 ; 0.36915
268.56 ; 0.30389
269.71 ; 0.26749
270.85 ; 0.24919
271.99 ; 0.24464
273.14 ; 0.25319
274.28 ; 0.27782
275.42 ; 0.32798
276.0 ; 0.36975
276.57 ; 0.43138
277.14 ; 0.52802
277.71 ; 0.6951
278.0 ; 0.83101
278.28 ; 1.0343
278.43 ; 1.1772
278.57 ; 1.3626
278.71 ; 1.6103
278.86 ; 1.9528
279.0 ; 2.4474
279.14 ; 3.2024
279.21 ; 3.7399
279.28 ; 4.4435
279.36 ; 5.3899
279.43 ; 6.706
279.5 ; 8.6133
279.57 ; 11.527
279.61 ; 13.598
279.64 ; 16.3
279.68 ; 19.916
279.71 ; 24.905
279.75 ; 32.047
279.79 ; 42.751
279.8 ; 50.207
279.82 ; 59.749
279.84 ; 72.198
279.86 ; 88.794
279.88 ; 111.45
279.89 ; 143.18
279.9 ; 163.83
279.91 ; 188.71
279.92 ; 218.79
279.93 ; 255.21
279.94 ; 299.18
279.95 ; 351.73
279.9501 ; 413.17
279.96 ; 482.08
279.98 ; 620.04
280.0 ; 685.42
280.02 ; 591.85
280.03 ; 505.6
280.04 ; 419.96
280.07 ; 283.07
280.09 ; 194.45
280.11 ; 138.72
280.13 ; 102.8
280.15 ; 78.762
280.17 ; 62.072
280.22 ; 41.235
280.24 ; 34.523
280.26 ; 29.324
280.31 ; 21.93
280.35 ; 17.044
280.44 ; 11.212
280.48 ; 9.3952
280.52 ; 8.009
280.61 ; 6.0705
280.7 ; 4.8134
280.88 ; 3.3473
280.96 ; 2.903
281.05 ; 2.5711
281.23 ; 2.1254
281.4 ; 1.8598
281.75 ; 1.6176
282.1 ; 1.5917
282.45 ; 1.7108
282.8 ; 1.9703
283.15 ; 2.4109
283.5 ; 3.1346
283.67 ; 3.6651
283.85 ; 4.3691
284.02 ; 5.3258
284.2 ; 6.6674
284.38 ; 8.6258
284.55 ; 11.64
284.64 ; 13.794
284.73 ; 16.619
284.81 ; 20.423
284.9 ; 25.712
284.94 ; 29.166
284.99 ; 33.367
285.03 ; 38.544
285.08 ; 45.022
285.12 ; 53.271
285.16 ; 63.989
285.21 ; 78.249
285.25 ; 97.763
285.29 ; 125.38
285.34 ; 166.06
285.36 ; 193.9
285.38 ; 228.97
285.4 ; 273.78
285.42 ; 331.91
285.45 ; 408.46
285.47 ; 510.51
285.49 ; 647.42
285.51 ; 829.43
285.56 ; 1326.9
285.6 ; 1658.3
285.67 ; 1065.8
285.73 ; 514.44
285.76 ; 370.66
285.8 ; 276.3
285.83 ; 212.4
285.86 ; 167.67
285.93 ; 111.4
