Incident energy ; 
Incident energy ; 
Incident energy ; Computed function
1.07742E7 ; 5.783177E-4
1.1E7 ; 6.88001E-4
1.11331E7 ; 7.7549E-4
1.11371E7 ; 7.781193E-4
1.113713E7 ; 7.78139E-4
1.12098E7 ; 8.259063E-4
1.14526E7 ; 9.855031E-4
1.145266E7 ; 9.855426E-4
1.15E7 ; 0.00101666
1.15419E7 ; 0.001052759
1.167E7 ; 0.001163122
1.18144E7 ; 0.001287528
1.181442E7 ; 0.001287545
1.19048E7 ; 0.001365411
1.190488E7 ; 0.00136548
1.2E7 ; 0.00144743
1.20189E7 ; 0.001468089
1.24394E7 ; 0.001927721
1.243944E7 ; 0.001927764
1.24704E7 ; 0.001961605
1.25E7 ; 0.00199396
1.2666E7 ; 0.00221727
1.29752E7 ; 0.002633218
1.297529E7 ; 0.002633339
1.3E7 ; 0.00266658
1.303229E7 ; 0.002718761
1.314426E7 ; 0.002899707
1.35E7 ; 0.00347459
1.36887E7 ; 0.00382955
1.368877E7 ; 0.003829681
1.4E7 ; 0.00441513
1.40505E7 ; 0.004523549
1.405053E7 ; 0.004523613
1.4255E7 ; 0.00496259
1.45E7 ; 0.005488581
1.45321E7 ; 0.005564112
1.453211E7 ; 0.005564135
1.45782E7 ; 0.005672584
1.46826E7 ; 0.005918235
1.48278E7 ; 0.006259888
1.5E7 ; 0.006665071
1.51907E7 ; 0.007162298
1.54084E7 ; 0.007729925
1.54358E7 ; 0.007801367
1.54507E7 ; 0.007840217
1.55E7 ; 0.007968761
1.6E7 ; 0.009272451
1.60944E7 ; 0.009564048
1.62361E7 ; 0.01000175
1.64411E7 ; 0.01063499
1.64986E7 ; 0.0108126
1.65E7 ; 0.01081693
1.7E7 ; 0.0123614
1.70639E7 ; 0.01254065
1.71119E7 ; 0.0126753
1.74267E7 ; 0.01355838
1.74994E7 ; 0.01376232
1.75E7 ; 0.013764
1.76445E7 ; 0.01416935
1.8E7 ; 0.0151666
1.83305E7 ; 0.01601126
1.83906E7 ; 0.01616486
1.84122E7 ; 0.01622006
1.85E7 ; 0.01644445
1.85352E7 ; 0.01653441
1.87346E7 ; 0.01704402
1.9E7 ; 0.0177223
1.90691E7 ; 0.01787498
1.92054E7 ; 0.01817615
1.92649E7 ; 0.01830762
1.92999E7 ; 0.01838496
1.93219E7 ; 0.01843357
1.94339E7 ; 0.01868105
1.95E7 ; 0.0188271
1.95023E7 ; 0.01883218
1.96628E7 ; 0.01918682
1.97355E7 ; 0.01934746
2.0E7 ; 0.0199319
2.08253E7 ; 0.02139623
2.1E7 ; 0.0217062
2.150097E7 ; 0.02230842
2.155797E7 ; 0.02237694
2.166994E7 ; 0.02251153
2.2E7 ; 0.0229083
