Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.17589 ; 2.656978E-8
1.183909 ; 2.914004E-8
1.212837 ; 3.901902E-8
1.220892 ; 4.153524E-8
1.226262 ; 4.303556E-8
1.231632 ; 4.434801E-8
1.237002 ; 4.543564E-8
1.242372 ; 4.626622E-8
1.247742 ; 4.681382E-8
1.253112 ; 4.706075E-8
1.255056 ; 4.707411E-8
1.2596 ; 4.694677E-8
1.2648 ; 4.653251E-8
1.27 ; 4.584312E-8
1.2752 ; 4.489806E-8
1.2804 ; 4.372357E-8
1.2856 ; 4.235069E-8
1.2934 ; 3.999503E-8
1.2986 ; 3.827942E-8
1.325936 ; 2.873285E-8
1.335048 ; 2.575472E-8
1.341123 ; 2.389663E-8
1.347198 ; 2.215283E-8
1.352543 ; 2.071638E-8
1.357889 ; 1.937249E-8
1.363235 ; 1.811958E-8
1.368581 ; 1.695482E-8
1.373926 ; 1.587446E-8
1.379272 ; 1.487389E-8
1.384618 ; 1.394819E-8
1.389964 ; 1.309245E-8
1.396281 ; 1.216429E-8
1.402599 ; 1.131857E-8
1.408917 ; 1.054773E-8
1.415234 ; 9.844588E-9
1.421552 ; 9.202513E-9
1.42787 ; 8.615533E-9
1.434188 ; 8.078212E-9
1.440505 ; 7.585668E-9
1.446872 ; 7.130158E-9
1.453238 ; 6.711633E-9
1.459604 ; 6.326477E-9
1.465971 ; 5.971476E-9
1.472337 ; 5.643762E-9
1.478703 ; 5.34076E-9
1.48507 ; 5.060191E-9
1.491436 ; 4.800001E-9
1.498191 ; 4.544153E-9
1.504946 ; 4.307231E-9
1.515079 ; 3.983555E-9
1.525211 ; 3.693474E-9
1.535344 ; 3.432645E-9
1.545477 ; 3.197393E-9
1.554589 ; 3.005061E-9
1.563701 ; 2.828902E-9
1.572813 ; 2.667187E-9
1.581925 ; 2.518403E-9
1.594074 ; 2.3379E-9
1.606224 ; 2.17538E-9
1.618373 ; 2.028581E-9
1.630523 ; 1.895577E-9
1.642672 ; 1.774738E-9
1.656523 ; 1.650037E-9
1.670373 ; 1.53755E-9
1.684223 ; 1.435753E-9
1.698074 ; 1.34338E-9
1.711924 ; 1.259319E-9
1.725775 ; 1.182608E-9
1.739625 ; 1.112451E-9
1.753475 ; 1.048111E-9
1.767326 ; 9.88989E-10
1.781176 ; 9.3454E-10
1.796387 ; 8.79571E-10
1.81432 ; 8.20541E-10
1.832252 ; 7.67035E-10
1.850185 ; 7.18398E-10
1.868118 ; 6.74068E-10
1.88605 ; 6.33558E-10
1.903983 ; 5.96447E-10
1.921915 ; 5.62375E-10
1.939848 ; 5.31025E-10
1.95778 ; 5.02119E-10
1.981691 ; 4.66962E-10
2.005163 ; 4.35777E-10
2.028636 ; 4.0749E-10
2.052109 ; 3.81757E-10
2.075582 ; 3.58281E-10
2.099054 ; 3.36815E-10
2.122527 ; 3.17142E-10
2.146 ; 2.99071E-10
2.169473 ; 2.82431E-10
2.20077 ; 2.62229E-10
2.232067 ; 2.44031E-10
2.263412 ; 2.27556E-10
2.294758 ; 2.1262E-10
2.326103 ; 1.99043E-10
2.357449 ; 1.86671E-10
2.388794 ; 1.75366E-10
2.42014 ; 1.65008E-10
2.451486 ; 1.55497E-10
2.482831 ; 1.46751E-10
2.524625 ; 1.36141E-10
2.566419 ; 1.26586E-10
2.607096 ; 1.18176E-10
2.647772 ; 1.10543E-10
2.688449 ; 1.0359E-10
2.729125 ; 9.72392E-11
