Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
314.67 ; 1.98537E-12
315.69 ; 1.66747E-12
317.74 ; 1.22428E-12
319.79 ; 9.37118E-13
323.88 ; 6.00158E-13
325.93 ; 4.96458E-13
327.98 ; 4.17712E-13
332.08 ; 3.08057E-13
336.17 ; 2.37106E-13
344.37 ; 1.54051E-13
348.47 ; 1.28551E-13
352.56 ; 1.09224E-13
360.76 ; 8.23861E-14
368.95 ; 6.51114E-14
385.34 ; 4.51155E-14
393.53 ; 3.91112E-14
401.73 ; 3.46671E-14
418.11 ; 2.88641E-14
434.5 ; 2.57661E-14
450.89 ; 2.46116E-14
467.27 ; 2.5303E-14
483.66 ; 2.84184E-14
500.05 ; 3.58576E-14
508.24 ; 4.26967E-14
516.44 ; 5.35362E-14
520.53 ; 6.1403E-14
524.63 ; 7.18065E-14
528.73 ; 8.59234E-14
532.83 ; 1.05713E-13
536.92 ; 1.34622E-13
541.02 ; 1.79185E-13
543.07 ; 2.11104E-13
545.12 ; 2.53069E-13
547.16 ; 3.09761E-13
549.21 ; 3.88977E-13
551.26 ; 5.04446E-13
553.31 ; 6.82242E-13
554.33 ; 8.09519E-13
555.36 ; 9.76864E-13
556.38 ; 1.20286E-12
557.41 ; 1.51871E-12
558.43 ; 1.97913E-12
559.46 ; 2.68813E-12
559.97 ; 3.19582E-12
560.48 ; 3.86321E-12
560.99 ; 4.76469E-12
561.5 ; 6.02435E-12
562.01 ; 7.86044E-12
562.53 ; 1.0687E-11
562.78 ; 1.2711E-11
563.04 ; 1.53691E-11
563.3 ; 1.89591E-11
563.55 ; 2.39711E-11
563.81 ; 3.12681E-11
564.06 ; 4.24819E-11
564.19 ; 5.04948E-11
564.32 ; 6.10024E-11
564.38 ; 6.75296E-11
564.45 ; 7.51572E-11
564.48 ; 7.94598E-11
564.51 ; 8.41483E-11
564.54 ; 8.92548E-11
564.56 ; 9.19882E-11
564.58 ; 9.48501E-11
564.59 ; 9.78407E-11
564.61 ; 1.00979E-10
564.62 ; 1.04266E-10
564.64 ; 1.07719E-10
564.66 ; 1.1134E-10
564.67 ; 1.15154E-10
564.69 ; 1.19161E-10
564.7 ; 1.2338E-10
564.72 ; 1.27824E-10
564.74 ; 1.32519E-10
564.75 ; 1.37464E-10
564.77 ; 1.427E-10
564.8 ; 1.54096E-10
