Incident energy ; 
15.947 ; 0.04129996
16.242 ; 0.04433724
16.538 ; 0.04868568
16.685 ; 0.05157664
16.833 ; 0.05513402
16.981 ; 0.05956863
17.128 ; 0.06518134
17.276 ; 0.07241446
17.423 ; 0.08194588
17.497 ; 0.08788349
17.571 ; 0.09484059
17.645 ; 0.1030619
17.719 ; 0.1128676
17.793 ; 0.1247016
17.866 ; 0.1391505
17.94 ; 0.1570361
18.014 ; 0.1795622
18.051 ; 0.1930676
18.088 ; 0.208441
18.125 ; 0.2260564
18.162 ; 0.2463405
18.199 ; 0.2698828
18.236 ; 0.2974222
18.273 ; 0.3298924
18.309 ; 0.3685598
18.346 ; 0.4150958
18.383 ; 0.4717944
18.42 ; 0.541811
18.457 ; 0.6296612
18.476 ; 0.682228
18.494 ; 0.7419266
18.512 ; 0.8101064
18.531 ; 0.8884892
18.549 ; 0.9791217
18.568 ; 1.084764
18.586 ; 1.208709
18.605 ; 1.355692
18.623 ; 1.531336
18.642 ; 1.743821
18.66 ; 2.003857
18.678 ; 2.326485
18.688 ; 2.517588
18.697 ; 2.732875
18.706 ; 2.976506
18.715 ; 3.253667
18.725 ; 3.570379
18.734 ; 3.934425
18.743 ; 4.355036
18.752 ; 4.844063
18.762 ; 5.416246
18.771 ; 6.090141
18.78 ; 6.889239
18.789 ; 7.843205
18.798 ; 8.989941
18.808 ; 10.37657
18.817 ; 12.06116
18.826 ; 14.11332
18.835 ; 16.60986
18.845 ; 19.61921
18.854 ; 23.1735
18.863 ; 27.20938
18.872 ; 31.47474
18.881 ; 35.4432
18.886 ; 37.07917
18.891 ; 38.34146
18.895 ; 39.13971
18.9 ; 39.41066
18.935 ; 28.1613
18.97 ; 15.17943
18.987 ; 11.28158
19.004 ; 8.587805
19.022 ; 6.698964
19.039 ; 5.344199
19.074 ; 3.600279
19.091 ; 3.025714
19.108 ; 2.576339
19.143 ; 1.930356
19.178 ; 1.498944
19.247 ; 0.9790802
19.282 ; 0.8158874
19.317 ; 0.6908856
19.386 ; 0.5151431
19.456 ; 0.4003139
19.595 ; 0.2645372
19.664 ; 0.222496
19.734 ; 0.1904717
19.872 ; 0.1457317
20.011 ; 0.1166564
20.289 ; 0.08241298
20.428 ; 0.07183213
20.567 ; 0.06377474
20.845 ; 0.05249846
21.123 ; 0.04514175
21.678 ; 0.03639303
22.234 ; 0.03152351
22.79 ; 0.02848622
23.345 ; 0.0264226
25.568 ; 0.02213959
27.791 ; 0.02005723
32.236 ; 0.01760536
36.681 ; 0.01596211
45.572 ; 0.01364418
54.463 ; 0.01200193
72.244 ; 0.009784772
90.025 ; 0.008374999
125.59 ; 0.006864008
161.15 ; 0.006516159
178.93 ; 0.006788023
196.71 ; 0.007496396
214.49 ; 0.008933468
232.27 ; 0.01182132
241.17 ; 0.01434798
250.06 ; 0.01827694
254.5 ; 0.0211005
258.95 ; 0.02481466
263.39 ; 0.02983358
267.84 ; 0.03684252
272.28 ; 0.0470466
276.73 ; 0.06273355
278.95 ; 0.07395291
281.17 ; 0.08867964
283.4 ; 0.1085594
285.62 ; 0.1362962
287.84 ; 0.1766969
290.06 ; 0.2388248
291.17 ; 0.2832844
292.29 ; 0.3416855
293.4 ; 0.4205461
294.51 ; 0.530683
295.62 ; 0.6911758
296.73 ; 0.9381705
297.29 ; 1.114973
297.84 ; 1.347285
298.4 ; 1.661085
298.95 ; 2.099459
299.51 ; 2.738171
300.07 ; 3.721211
300.34 ; 4.424697
300.62 ; 5.348768
300.9 ; 6.596193
301.04 ; 7.390514
301.18 ; 8.337419
301.25 ; 8.880738
301.28 ; 9.172429
301.32 ; 9.478864
301.35 ; 9.800873
301.37 ; 9.96799
301.39 ; 10.13947
301.4 ; 10.31543
301.42 ; 10.49574
301.44 ; 10.68154
301.45 ; 10.87151
301.47 ; 11.06665
301.49 ; 11.26801
301.51 ; 11.47465
301.52 ; 11.68638
301.56 ; 12.12759
301.59 ; 12.59572
301.63 ; 13.09088
301.66 ; 13.61506
301.7 ; 14.17255
301.73 ; 14.76425
301.8 ; 16.06493
301.87 ; 17.54413
301.94 ; 19.23825
302.01 ; 21.18867
302.08 ; 23.45065
302.15 ; 26.0935
302.22 ; 29.20867
302.29 ; 32.91553
302.36 ; 37.36878
302.43 ; 42.78742
302.5 ; 49.46526
302.57 ; 57.82363
302.64 ; 68.46884
302.7 ; 82.30708
302.77 ; 100.7305
302.84 ; 125.9572
302.91 ; 161.7074
302.98 ; 214.4508
303.02 ; 250.6169
303.05 ; 296.2394
303.09 ; 354.6394
303.12 ; 430.6149
303.16 ; 530.9843
303.19 ; 665.4115
303.23 ; 846.8427
303.26 ; 1090.057
303.33 ; 1766.24
303.4 ; 2226.516
303.46 ; 1822.3
303.5 ; 1485.45
303.53 ; 1180.057
303.59 ; 743.3386
303.62 ; 599.2046
303.66 ; 489.6381
303.72 ; 340.2943
303.78 ; 247.8763
303.85 ; 187.6482
303.91 ; 146.5524
304.04 ; 96.05189
304.1 ; 79.9725
304.17 ; 67.58135
304.3 ; 50.04549
304.42 ; 38.5117
304.68 ; 24.79281
304.81 ; 20.52536
304.94 ; 17.26907
305.19 ; 12.70891
305.45 ; 9.739938
305.96 ; 6.238899
306.22 ; 5.156838
306.47 ; 4.333345
306.99 ; 3.183187
307.5 ; 2.436308
308.52 ; 1.558014
309.03 ; 1.286978
309.55 ; 1.081027
310.57 ; 0.7935072
311.59 ; 0.6070216
313.64 ; 0.3879513
314.67 ; 0.3204471
315.69 ; 0.2691359
317.74 ; 0.1976033
319.79 ; 0.1512548
323.88 ; 0.09686793
325.93 ; 0.08013032
327.98 ; 0.06742037
332.08 ; 0.04972167
336.17 ; 0.03826986
344.37 ; 0.02486443
348.47 ; 0.02074857
352.56 ; 0.0176292
360.76 ; 0.01329742
368.95 ; 0.01050923
385.34 ; 0.007281828
393.53 ; 0.006312699
401.73 ; 0.00559541
418.11 ; 0.004658774
434.5 ; 0.004158748
450.89 ; 0.003972411
467.27 ; 0.00408401
483.66 ; 0.004586839
500.05 ; 0.00578755
508.24 ; 0.006891413
516.44 ; 0.00864095
520.53 ; 0.009910692
524.63 ; 0.01158984
528.73 ; 0.01386837
532.83 ; 0.01706244
536.92 ; 0.0217285
541.02 ; 0.02892114
543.07 ; 0.034073
545.12 ; 0.04084627
547.16 ; 0.04999672
549.21 ; 0.06278242
551.26 ; 0.08141963
553.31 ; 0.1101165
554.33 ; 0.1306594
555.36 ; 0.1576694
556.38 ; 0.1941466
557.41 ; 0.2451258
558.43 ; 0.3194397
559.46 ; 0.4338741
559.97 ; 0.5158184
560.48 ; 0.6235369
560.99 ; 0.76904
561.5 ; 0.9723529
562.01 ; 1.268707
562.53 ; 1.724933
562.78 ; 2.051609
563.04 ; 2.480628
563.3 ; 3.06007
563.55 ; 3.869021
563.81 ; 5.046795
564.06 ; 6.856747
564.19 ; 8.150055
564.32 ; 9.846023
564.38 ; 10.89954
564.45 ; 12.13068
564.48 ; 12.8251
564.51 ; 13.58185
564.54 ; 14.40612
564.56 ; 14.84722
564.58 ; 15.30918
564.59 ; 15.79187
564.61 ; 16.2984
564.62 ; 16.82886
564.64 ; 17.38635
564.66 ; 17.97078
564.67 ; 18.58632
564.69 ; 19.23306
564.7 ; 19.91402
564.72 ; 20.63127
564.74 ; 21.38904
564.75 ; 22.18726
564.77 ; 23.03227
564.8 ; 24.8717
564.83 ; 26.93852
564.86 ; 29.27199
564.9 ; 31.92013
564.93 ; 34.93877
564.96 ; 38.40379
564.99 ; 42.40337
565.02 ; 47.05279
565.06 ; 52.49736
565.09 ; 58.92706
565.12 ; 66.58892
565.15 ; 75.80995
565.18 ; 87.03231
565.22 ; 100.855
565.25 ; 118.1194
565.28 ; 139.9912
565.31 ; 168.1749
565.34 ; 205.129
565.38 ; 254.4574
565.41 ; 321.4642
565.44 ; 413.6328
565.47 ; 540.3988
565.54 ; 913.8386
565.6 ; 1187.328
565.67 ; 875.223
565.71 ; 658.8095
565.74 ; 489.3899
565.78 ; 367.7918
565.81 ; 282.1116
565.84 ; 221.2085
565.88 ; 177.0917
565.95 ; 119.7699
565.98 ; 100.7409
566.02 ; 85.8116
566.09 ; 64.27509
566.16 ; 49.84104
566.3 ; 32.38407
566.37 ; 26.88964
566.44 ; 22.67625
566.58 ; 16.7427
566.72 ; 12.86041
567.0 ; 8.261131
567.14 ; 6.835046
567.28 ; 5.748107
567.56 ; 4.22788
567.83 ; 3.239136
568.39 ; 2.074547
568.67 ; 1.71476
568.95 ; 1.441131
569.51 ; 1.058917
570.07 ; 0.8108124
571.19 ; 0.5189837
571.75 ; 0.4289543
572.31 ; 0.3604847
573.42 ; 0.2649312
574.54 ; 0.2029389
576.78 ; 0.1300781
577.89 ; 0.1076149
579.01 ; 0.09052846
581.25 ; 0.06670103
583.48 ; 0.05124753
587.95 ; 0.03309306
590.19 ; 0.02749689
592.42 ; 0.02324401
596.89 ; 0.01731056
601.36 ; 0.01346357
610.3 ; 0.008940106
614.77 ; 0.007544558
619.24 ; 0.006482629
628.18 ; 0.004998635
637.13 ; 0.004033038
655.01 ; 0.002891177
672.89 ; 0.002264612
690.77 ; 0.001882407
708.65 ; 0.001631506
744.41 ; 0.001333063
780.17 ; 0.001171859
815.94 ; 0.001079678
851.7 ; 0.001028148
923.22 ; 9.99447E-4
994.75 ; 0.001039816
1066.3 ; 0.001141751
1137.8 ; 0.001316349
1209.3 ; 0.001594446
1280.8 ; 0.002040289
1316.6 ; 0.002364163
1352.4 ; 0.002791835
1388.1 ; 0.00337087
1423.9 ; 0.004180229
1459.7 ; 0.00535873
1495.4 ; 0.007169301
1513.3 ; 0.008463128
1531.2 ; 0.01016087
1549.1 ; 0.01245041
1566.9 ; 0.01564347
1584.8 ; 0.02028981
1602.7 ; 0.02742739
1611.7 ; 0.03253048
1620.6 ; 0.03923005
1629.5 ; 0.0482684
1638.5 ; 0.06087967
1647.4 ; 0.07923242
1656.4 ; 0.1074279
1660.8 ; 0.1275868
1665.3 ; 0.1540262
1667.5 ; 0.1704478
1669.8 ; 0.1896627
1670.9 ; 0.2005104
1672.0 ; 0.2123334
1673.1 ; 0.2252157
1673.7 ; 0.232108
1674.2 ; 0.2393225
1674.5 ; 0.2430494
1674.8 ; 0.246869
1675.1 ; 0.2507725
1675.2 ; 0.252776
1675.4 ; 0.2547897
1675.5 ; 0.2568241
1675.6 ; 0.2578623
1675.601 ; 0.2588906
1675.7 ; 0.2599387
1675.701 ; 0.2604573
1675.8 ; 0.2609768
1675.801 ; 0.2615064
1675.802 ; 0.262035
1675.9 ; 0.2625645
1675.901 ; 0.2630942
1675.902 ; 0.2636336
1676.0 ; 0.2641632
1676.001 ; 0.2647027
1676.1 ; 0.2652324
1676.101 ; 0.2663124
1676.2 ; 0.2674025
1676.3 ; 0.2684915
1676.301 ; 0.2695926
1676.4 ; 0.2707036
1676.5 ; 0.2718136
1676.6 ; 0.2740665
1676.8 ; 0.2763393
1676.9 ; 0.2786441
1677.0 ; 0.2809698
1677.3 ; 0.2857239
1677.6 ; 0.2906028
1678.2 ; 0.3007343
1678.7 ; 0.3114153
1679.3 ; 0.3226679
1679.8 ; 0.3345329
1680.4 ; 0.3470829
1680.9 ; 0.360339
1682.1 ; 0.3892377
1683.2 ; 0.4217499
1684.3 ; 0.4585173
1685.4 ; 0.5002783
1686.5 ; 0.5480083
1687.7 ; 0.6028797
1688.8 ; 0.666388
1689.9 ; 0.7404106
1691.0 ; 0.8273895
1692.1 ; 0.9305091
1693.2 ; 1.053933
1694.3 ; 1.203414
1695.5 ; 1.386529
1696.6 ; 1.614063
1697.7 ; 1.901294
1698.8 ; 2.270328
1699.9 ; 2.754158
1701.1 ; 3.403562
1702.2 ; 4.29795
1703.3 ; 5.566238
1703.8 ; 6.402078
1704.4 ; 7.419575
1705.0 ; 8.66596
1705.5 ; 10.19906
1706.1 ; 12.086
1706.7 ; 14.39365
1707.2 ; 17.16835
1707.8 ; 20.38215
1708.9 ; 27.15643
1710.0 ; 30.52291
1712.5 ; 18.62889
1715.0 ; 8.594337
1716.3 ; 6.120769
1717.6 ; 4.527459
1718.8 ; 3.461902
1720.1 ; 2.722294
1722.6 ; 1.799152
1723.9 ; 1.501856
1725.1 ; 1.27161
1727.7 ; 0.9440976
1730.2 ; 0.7276431
1735.2 ; 0.4691168
1737.7 ; 0.3884699
1740.3 ; 0.3268715
1745.3 ; 0.2405162
1750.3 ; 0.1842335
1760.4 ; 0.1178601
1765.5 ; 0.09733916
1770.5 ; 0.08172687
1780.6 ; 0.05993195
1790.7 ; 0.04579049
1810.8 ; 0.02917655
1820.9 ; 0.0240589
1831.0 ; 0.02017141
1851.2 ; 0.01475378
1871.3 ; 0.01124627
1891.5 ; 0.008848554
1911.7 ; 0.007137847
1931.8 ; 0.005875372
1952.0 ; 0.004917774
1992.4 ; 0.003586256
2032.7 ; 0.002726543
2034.7 ; 0.002697482
2034.701 ; 2.216625
2035.0 ; 0.7120244
10000.0 ; 0.3120244
50000.0 ; 0.1925744
100000.0 ; 0.1801544
200000.0 ; 0.1481244
300000.0 ; 0.1656044
400000.0 ; 0.1394244
500000.0 ; 0.1209944
600000.0 ; 0.09406341
700000.0 ; 0.09898241
800000.0 ; 0.1010124
900000.0 ; 0.09724241
1000000.0 ; 0.1012884
1100000.0 ; 0.1031034
1250000.0 ; 0.1117954
1500000.0 ; 0.1212644
1750000.0 ; 0.1069224
2000000.0 ; 0.08622941
3000000.0 ; 0.03778341
4000000.0 ; 0.02566741
5000000.0 ; 0.01898361
6000000.0 ; 0.01417424
6200000.0 ; 0.01393404
6400000.0 ; 0.01373285
6600000.0 ; 0.01355149
6800000.0 ; 0.01341385
7000000.0 ; 0.01329825
7200000.0 ; 0.0132063
7400000.0 ; 0.01316669
7600000.0 ; 0.01310787
7800000.0 ; 0.01309776
8000000.0 ; 0.01307958
8500000.0 ; 0.01308757
9000000.0 ; 0.01310787
9500000.0 ; 0.01312208
1.0E7 ; 0.01312668
1.05E7 ; 0.01312255
1.1E7 ; 0.01311003
1.15E7 ; 0.0130884
1.2E7 ; 0.0130585
1.25E7 ; 0.01301146
1.3E7 ; 0.01295229
1.35E7 ; 0.0128706
1.4E7 ; 0.01278554
1.45E7 ; 0.01268843
1.5E7 ; 0.01260622
1.6E7 ; 0.01247226
1.7E7 ; 0.01238828
1.8E7 ; 0.01233295
1.9E7 ; 0.01229086
2.0E7 ; 0.01226326
2.1E7 ; 0.01223981
2.2E7 ; 0.01222396
2.3E7 ; 0.01220892
2.4E7 ; 0.01219944
2.5E7 ; 0.01218828
2.6E7 ; 0.01218093
2.7E7 ; 0.01217362
2.8E7 ; 0.01216647
2.9E7 ; 0.01216115
3.0E7 ; 0.01215581
3.2E7 ; 0.01214624
3.4E7 ; 0.01213914
3.6E7 ; 0.01212774
3.8E7 ; 0.01212277
4.0E7 ; 0.01211797
4.2E7 ; 0.01211466
4.4E7 ; 0.0121108
4.6E7 ; 0.01210715
4.8E7 ; 0.01210481
5.0E7 ; 0.01210257
5.2E7 ; 0.01209939
5.4E7 ; 0.01209688
5.6E7 ; 0.01209453
5.8E7 ; 0.01209333
6.0E7 ; 0.01209186
